fotspår (noun)	Där har man hittat ben, tänder och fotspår efter dinosaurier. 
tajt (adjective)	Tror ni förresten att snäva blåbyxor skulle sälja lika bra som tajta jeans? 
fram på dagen (abm)	Det förs längre fram på dagen in i arbetsstatistiken. 
framfart (noun)	Så trots datorernas framfart har vår sociala värld förblivit rätt liten. 
takt (noun)	I den takt som vi växte till fick vi vara med i arbetslaget under skördearbetet, när så behövdes. 
taktfast (adverb)	Den kom långsamt men taktfast närmare, omsvept av skymningsljuset, omringad av Atlanten. 
taktik (noun)	Det kan vara en god taktik att försöka vända en svaghet till styrka. 
framgå (verb)	Diskussionsprotokollet är, som framgår av namnet, av mer diskuterande karaktär. 
mansvärld (noun)	Jag kände igen den raka och drastiska humorn inom den goda mansvärlden. 
manuell (adjective)	1972 togs den sista manuella växeln ur bruk i Adolfström, Lappland. 
framgångssaga (noun)	Det visade sig att svenskar i allmänhet vill låta den snart 90-årige mannen bli ihågkommen för sin enorma framgångssaga. 
maori (noun)	Barnen blev bättre på maori än sina föräldrar. 
framhålla (verb)	Vi fick lära oss att framhålla oss själva, att sälja oss i vår CV och på anställningsintervjun. 
maorisk (adjective)	Numera kan maoriska ungdomar studera på sitt eget språk i hundratals skolor i landet, samt vid Waikatouniversitetet. 
talar (noun)	Allt beror på i vilken ålder talaren är. 
talesman (noun)	Det kan röra sig om en ensam gärningsman, eventuellt någon med ett underligt sinne för humor, säger polisens talesman. 
framställning (noun)	Det gör din framställning mer seriös. 
markatta (noun)	Störst hjärna har primater som markattor, babianer, schimpanser och människor. 
talhastighet (noun)	Men med en hygglig prosodi och hög talhastighet kamoufleras ordsluten så att lyssnaren inte märker så många fel. 
talman (noun)	Talmannen leder riksdagens arbete och föreslår vem som ska vara statsminister. 
framträda (verb)	Efter en sådan omarbetning framträder innehållet tydligare och texten blir lättare att läsa. 
marknadsföra (verb)	Det är tydligen ett ännu effektivare sätt att marknadsföra sig. 
framträdande (noun)	I januari 1922 skulle hon göra ett framträdande i samband med en flygdag utanför Askersund. 
markör (noun)	Uttalet av det långa i-ljudet och av sj-ljudet är välkända markörer för fint språk. 
framväxt (noun)	Normer för vad som är acceptabelt är under framväxt, säger Jan Garnert. 
talspråklig (adjective)	Är den formell och saklig eller lättsam och talspråklig? 
marmor (noun)	Marmor rimmar på farmor. 
tandlös (adjective)	En annan art vars mathållning vållat forskare huvudbry är de tandlösa släkterna bl.a. Ornithopoda. 
massageterapeut (noun)	Då har man möjlighet att få behandling av en sjukgymnast eller en massageterapeut. 
fredlig (adjective)	Hans mening var att dynamiten främst tjänade fredliga ändamål som t.ex. industri och jordbruk. 
massdöd (noun)	Men skelettfynd av dinosaurier visar sällan på skador efter sjukdomar, vilket borde vara fallet vid en så katastrofal massdöd. 
tankebana (noun)	Hotellrum erbjuder en liknande möjlighet att fly invanda tankebanor. 
massutdöende (noun)	Det handlar om ett gigantiskt massutdöende av många djurarter. 
tanklös (adjective)	en ledsen och tanklös tant 
fredsrörelse (noun)	Grevinnan var djupt engagerad i fredsfrågor och kom att bli en av sin tids största ledare inom fredsrörelsen. 
fresta (verb)	Hon hade frestat mannen. 
matchtröja (noun)	Anmälningsavgifterna till cuperna kan vara rätt höga och sedan måste vi köpa matchtröjor och bollar. 
tappa andan (vbm)	En flicka vars doft fick en att tappa andan har blivit ens fru. 
tappa mark (vbm)	Standardengelskan är på drift, språklärarna förvirrade och engelska språket förutspås tappa mark om eller när maktcentrum flyttar till Asien. 
tappa tråden (vbm)	Läsaren tappar tråden och tvingas att gissa sig till vad du menar. 
taskig (adjective)	För Liselotts taskiga mamma 
tassa (verb)	Men hon fann sig i den egendomliga situationen och hon tassade omkring strumpfota resten av kvällen. 
tavelmuseum (noun)	Det ligger i Roms gamla stadsdel och är numera ett tavelmuseum. 
mathållning (noun)	En annan art vars mathållning vållat forskare huvudbry är de tandlösa släkterna bl.a. Ornithopoda. 
matinstitut (noun)	Familjen var egentligen ett matinstitut och en tvättnings- och strykningsanstalt, men en oekonomisk sådan. 
te sig (vbm)	Att ens försöka förneka att de liberala vapenlagarna kostar oskyldiga människoliv ter sig tämligen lönlöst. 
matrast (noun)	Till exempel att köksfångvaktaren Battenbach hejdar kökskommendanten Roeder, när denne kommer tillbaka efter matrasten. 
team (noun)	Du ska kunna arbeta självständigt men även ingå och arbeta i ett team. 
friskvårdsinstitut (noun)	Tidningen har ett tema om motion och hälsa och Freja har gjort ett reportage om Hälsohuset, kommunens friskvårdsinstitut. 
teckenspråk (noun)	Teckenspråket är inte internationellt. 
teckenstorlek (noun)	Ingressen som står direkt under rubriken skrivs i allmänhet med större teckenstorlek eller fetstilt. 
maximal (adjective)	När kraven når upp till vår maximala förmåga mår vi allra bäst och vi producerar mest. 
maximera (verb)	Bara enstaka äventyrare försöker maximera risken för spänningens skull. 
med (adverb)	Till och med till kungen säger man du. 
med mera (abm)	Hur vi vuxna använder våra skärmar, datorer, mobiler, e-paddor med mera, är viktigt att diskutera. 
teknologi (noun)	Hon har funderat över hur den nya teknologin påverkar oss och vilka effekter den har på familjelivet. 
front (noun)	Det kändes som att möta en hel front, ett slags jury. 
telefonapparat (noun)	20 000 telefonapparater fanns i landet och televerket gav ut sin första katalog på 32 sidor. 
med rätta (abm)	Man kan med rätta tycka att detta är okänsligt och diskriminerande. 
med skägget i brevlådan (abm)	Ett idiom som exempelvis sitta med skägget i brevlådan betyder att vara i knipa (ha problem). 
telefonerande (noun)	Trots det vann telefonerandet mark. 
med säkerhet (abm)	Men ingen vet med säkerhet vem som har suttit modell för tavlan. 
telefoni (noun)	Studien har också kartlagt hur andra moment än telefoni påverkar säkerheten. 
medaljens baksida (nnm)	Men visst talar vi ofta om medaljens baksida också. 
telefonservice (noun)	Arbetsuppgifter: Dagligt kontorsarbete under registrators ledning såsom diarieföring och arkivering av ärenden, telefonservice, posthantering, utskick, visst skrivarbete. 
medelstor (adjective)	Man tror att dessa levde av mindre eller medelstora byten som de plockade upp och svalde hela. 
telefontråd (noun)	Telefontrådarna var farligt utsatta, de kunde leda hem blixtar under åskväder, men också lurarna krävde försiktighet. 
frysa till (vbm)	Just som jag är på väg att formulera frågan fryser jag till. 
telefonumgänge (noun)	Men nu ingår hummandena i det stora allmänna, omedvetna kunnande som vi skaffat oss på området telefonumgänge. 
telefonväxel (noun)	En annan historia handlar mer om telefonväxlarna som skvallercentraler: 
telegrafi (noun)	Redan telegrafin stötte på motstånd. 
medeltidsbonde (noun)	En medeltidsbonde från Stöde 
fräck (adjective)	Jag köper mest godis, men jag försöker spara till en fräck cykel. 
telegram (noun)	och skickar blå telegram 
televerk (noun)	20 000 telefonapparater fanns i landet och televerket gav ut sin första katalog på 32 sidor. 
främre (adjective)	Den har ett främre hjulpar som kan svänga och har utrustats med handbroms, varukorg och sittbräda. 
telning (noun)	Allt det där spädbarnsspråket som vuxna använder till sina telningar är inte bara fånigt joller. 
temperament (noun)	Modern hade ett nervöst temperament. 
temperaturskillnad (noun)	Sänkningen ska bl.a. ha lett till försämrat klimat, ett inlandsklimat med stora temperaturskillnader och stränga vintrar. 
medieråd (noun)	Det finns tydliga skillnader mellan vad pojkar och flickor väljer att göra på nätet, enligt Medierådets rapport. 
medievana (noun)	Medierådet publicerade 2010 en rapport om ungas medievanor. 
meditationsplats (noun)	Där finns numera även ett museum, och en meditationsplats och på sommaren är gården öppen för allmänheten. 
från och med (ppm)	Från och med år 2003 får homosexuella prövas som adoptivföräldrar. 
frånvarande (adjective)	Han har varit frånvarande som det heter. 
tennistid (noun)	Jonas: Jag har ju min tennistid på söndagseftermiddagarna som jag inte vill missa. 
medtrafikant (noun)	Åtminstone är det så vi bilister tenderar att se på våra medtrafikanter. 
fullkornsbröd (noun)	Jag har med mig en lunchlåda med råa grönsaker och fullkornsbröd till jobbet. 
megastjärna (noun)	De flesta nykomlingarna är svenska sammansatta ord som avspeglar nya begrepp pappa-månad, oljeschejk, ob-ersättning, megastjärna, stringtrosa, sandlådenivå. 
terminsstart (noun)	Tommy: Vi har öppet hus vid varje terminsstart och då kan eleverna komma och prova på olika instrument. 
fundament (noun)	Idag har familjen, som borde vara det fundament som hela samhället vilar på, fallit ihop som ett korthus. 
fundamental (adjective)	Det finns hos alla människor en fundamental ensamhet. 
terrorist (noun)	Eller om det finns en terrorist ombord som vill spränga planet. 
melankolisk (adjective)	Han växlade mellan att vara melankolisk och mycket glad. 
tertiärperiod (noun)	Men 1980 hittade ett amerikanskt forskarlag i Italien ett smalt iridiumhaltigt lerlager som markerade gränsen mellan krita och tertiärperioden. 
tes (noun)	Nästa steg i utformningen av ditt debattinlägg blir att presentera argument som talar för din tes. 
funktionshinder (noun)	diskrimineras på grund av kön, etnicitet, sexuell läggning eller funktionshinder. 
mellanform (noun)	Ofta förekommer en mellanform av besluts- och diskussionsprotokoll. 
testgrupp (noun)	Medan testgruppen gjorde dessa saker mättes deras reaktionstider när de bromsade in eller måste stanna för rött ljus. 
futtig (adjective)	Här betalar man dyrt för en prenumeration och får bara några futtiga artiklar. 
fux (noun)	Men hans vänner upplyser honom om att ordet fux inte betecknar hästrasen utan färgen. 
melodiös (adjective)	Det är oerhört vackert, motsägelsefullt och melodiöst. 
tevetittande (noun)	Den så kallade fria tiden, i dag är den i snitt sex timmar per dag, domineras fortfarande av tevetittande. 
fy fan (inm)	Fy fan va kallt! 
textanalys (noun)	I kursen Skriva effektivt ingår såväl undervisning och praktiska övningar i grammatik och textanalys som varierande skriftliga uppgifter. 
meningsfull (adjective)	Och den förmår inte rymma fler djupare och meningsfulla relationer än så, enligt Robin Dunbar. 
fyndig (adjective)	En Ikeamässig miljö är inte komplicerad utan fyndig och funktionell. 
meningslös (adjective)	Mannen tvingas flytta med dryga underhåll att betala och livet känns meningslöst. 
fyrfotagång (noun)	Men de växtätande Sauropodernas storlek och tyngd tvingade fram fyrfotagång. 
textlingvistik (noun)	Det är en del teori också textlingvistik och grammatik, som ingår i kursen. 
fyrtio (numeral)	På något sätt ungdomliga men redan fyrtio, fyrtiofem, kanske till och med femtio. 
textläsning (noun)	Enbart textläsning räcker dock inte. 
textmodell (noun)	Det finns många olika fasta, etablerade textmodeller som man som läsare genast känner igen. 
merithandling (noun)	Jag hänvisar till bifogade merithandlingar och anmäler mig som sökande till tjänsten som assistent. 
textmängd (noun)	Försöken att med aptitretande animationer lätta upp omfattande, kompakta textmängder löser heller inte problemet. 
fyrtioårsålder (noun)	Han påminner om dom där Männen man ser, i fyrtioårsåldern. 
merpart (noun)	Men längre straff är ingen lösning eftersom merparten av gärningsmännen har alkoholproblem. 
textslag (noun)	I fortsättningen ska vi ta upp följande genrebildande textslag: 
mersmak (noun)	Mötet gav honom en enorm mersmak, svår att mätta, omöjlig att någonsin helt stilla. 
fysikstuderande (noun)	De var sex fysikstuderande, fem är nu borta. 
tia (noun)	Och balkongblommorna ska jag gå och köpa tre för en tia. 
metallgrej (noun)	Bell-apparaterna var enkla metallgrejor som användes omväxlande som mikrofon och hörtelefon. 
fäkta (verb)	Sedan studerade han i Köpenhamn där hans intresse för gymnastik väcktes och han lärde sig fäkta. 
fäktmästare (noun)	Han återvände till Lund 1804 och ett år därefter blev han fäktmästare vid universitetet. 
fälla upp (vbm)	Svenskan hade slips och fällde ibland upp en koffert på kökssoffan, full av dukar och skjortor, strumpor och porslin. 
tidningstext (noun)	Att stryka under alla böjningsformer i en tidningstext är en bra övning. 
tidpunkt (noun)	Och detta vid en tidpunkt som man själv bestämmer. 
färdighetsområde (noun)	Nästa steg blir att skriva en text inom färdighetsområdet. 
middagsdisk (noun)	där middagsdisken står kvar 
tidsplanering (noun)	I Sverige är tidsplanering med veckonumrering vanligt. 
tidsram (noun)	Tidsramar och lämplig längd? 
rstådda under de långa middagstimmarna? 
färgglad (adjective)	sin färgglada täckjacka på 
tidsuppfattning (noun)	Att ändra sin tidsuppfattning är oerhört svårt och kan ta flera år, säger Per Lundberg. 
midjemått (noun)	Vi brukar därför börja med att kolla blodtryck och kolesterolvärde, sedan mäter vi midjemåttet och räknar ut ett BMI-tal. 
färglös (adjective)	Utan gester skulle världen vara färglös och statisk. 
till (adverb)	Till och med till kungen säger man du. 
till bords (abm)	Vad gästerna ska äta hålls hemligt ända tills de sätter sig till bords. 
fäst (adjective)	Det är den typen av språkliga undantag som bara infödda talare är fästa vid. 
fäste (noun)	För språket har redan efter några dagar fått fäste i hans sinne. 
till följd (abm)	Han dog ensam i San Remo i Italien den 10 december 1896 till följd av dåligt hjärta. 
till mötes (abm)	De köttätande dinosaurierna i sin tur gick samma öde till mötes när deras byte de växtätande dinosaurierna försvann. 
till namnet (abm)	Alfreds farfars farfar bytte till namnet Nobelius och Alfreds far bytte i sin tur till Nobel. 
få smak (vbm)	Han började bli kritisk och fick smak för självplågeri. 
till pass (abm)	Då kommer förstärkningsorden väl till pass. 
till punkt och pricka (abm)	Ett tips är att du först lär dig behärska de vedertagna mönstren till punkt och pricka. 
militärgymnastik (noun)	Ling delade in gymnastiken i fyra olika kategorier: pedagogisk gymnastik, sjukgymnastik, militärgymnastik och estetisk gymnastik. 
miljonstad (noun)	Jag kom hit med flyg från miljonstaden Kunming i södra Kina. 
miljöbeskrivning (noun)	Men du bör också ta dina andra sinnen i bruk när du gör en miljöbeskrivning. 
till synes (abm)	Att tendenserna är desamma hos alla mammor och till synes universella förbluffar Patricia Kuhl. 
fångvaktare (noun)	Fångvaktaren står hos Straat igen och vill prata. 
fåtal (noun)	Många språk talas bara av ett fåtal åldringar. 
tillfreds (adjective)	Så tillfreds med livet. 
miljöutredning (noun)	Jonas ringer upp chefen för miljöförvaltningen, Gösta Fors, för att ta reda på mer om den pågående miljöutredningen. 
födsel (noun)	Du tvingas iaktta alla dom små muskeltrådar som arbetat där sedan födseln. 
mindervärdeskänsla (noun)	Det är väldigt lätt att låta en irritation eller mindervärdeskänsla gå ut i språket. 
födslotal (noun)	År 1990 hade Sverige ett högt födslotal med 2,14 barn per kvinna. 
mindervärdig (adjective)	Hon var länge lite osäker när hon pratade bortamål, men hon kände sig inte mindervärdig. 
minderårig (adjective)	Plötsligt måste han åka tillbaka till sitt land för att ta hand om sina minderåriga syskon. 
tillgänglig (adjective)	Att ständigt vara nåbar och tillgänglig tillhör det vanliga. 
följa upp (vbm)	Den följdes upp av Mamma Mia 1999. 
tillgå (verb)	Mycket av det studiematerial som finns att tillgå på nätet är ytligt och allmänt. 
följande (noun)	I det följande skärskådas det privata brevets olika delar. 
tillhörighet (noun)	För de flesta är behovet av tillhörighet, någon form av gemenskap, starkt. 
minigym (noun)	Jag skulle kunna skaffa en motionscykel och inreda ett minigym i rummet bredvid bastun i källaren. 
tillskriva (verb)	Samma tanke tillskrevs för övrigt kulturers uppdykande, blomstring och undergång. 
för (pl)	Det man lagt för sig på tallriken skulle man äta upp. 
tillta (verb)	Vår nervositet tilltog under den korta promenaden. 
minnessten (noun)	I dag finns en minnessten på olycksplatsen, Flygarmonumentet. 
tilltalsnamn (noun)	eller med bara tilltalsnamnet. 
minoritetsspråksstatus (noun)	Några mindre språk har enligt en lag från 2009 fått minoritetsspråksstatus i Sverige: 
tillägna (verb)	Redan som små barn tillägnar vi oss ett visst beteende tillsammans med språket. 
tillägna sig (vbm)	Redan som små barn tillägnar vi oss ett visst beteende tillsammans med språket. 
timjan (noun)	Jag luktade timjan från mitt hemland. 
tiondel (noun)	Men den mer genuina vänskapen omfattar bara en tiondel av den siffran. 
missnöje (noun)	Det finns ett missnöje med ledningen på Dalköpings Dagblad. 
missta (verb)	Henrik: Jag trodde att jag skulle få mer tid över till annat, men där misstog jag mig. 
titt (noun)	Nu skulle jag gärna vilja ta en titt i källaren om det går bra. 
förbli (verb)	Dessutom skildrar jag människor som förändras, inte förblir desamma hela tiden. 
förbluffa (verb)	Att tendenserna är desamma hos alla mammor och till synes universella förbluffar Patricia Kuhl. 
missunna (verb)	Den stora gruppen, kollektivet, missunnade en enskild person att lyckas bättre än de andra. 
tittare (noun)	Den stora massan TV- tittares sympatier gick faktiskt till Kamprad och inte till de avslöjande journalisterna. 
fördelning (noun)	Är det en någorlunda jämn fördelning mellan substantiv och verb i texten? 
missöde (noun)	Hon grälade inte över missöden som man inte kunde rå för. 
fördjupa (verb)	För en människa som inte fördjupat sig i språkhistoria är urnordiskan obegriplig i dag. 
fördjupa sig (vbm)	För en människa som inte fördjupat sig i språkhistoria är urnordiskan obegriplig i dag. 
miste (pl)	Att få vara med henne varje dag är en förmån som jag aldrig skulle vilja gå miste om. 
tjejfotboll (noun)	Tjejfotbollen är också på gång, men killarna dominerar fortfarande inom den här sporten. 
fördragsamhet (noun)	I hans blick ser jag ett lugn, en fördragsamhet med sakernas tillstånd. 
mitt ibland (ppm)	Ättlingar till dinosaurierna lever nämligen i högsta välmåga mitt ibland oss, och artrikedomen är imponerande. 
tjoa (verb)	Folk tjoar och hejar på varandra i uppsluppen afterwork-stämning. 
mitt uppe i (ppm)	Jan Garnert är etnolog och mitt uppe i ett forskningsprojekt om hur telefonen har påverkat våra liv. 
tjugosex (numeral)	Jag var tjugosex år när jag trampade Stockholms gator för första gången. 
tjusning (noun)	Det hör till resandets villkor och tjusning, och utan det skulle det inte vara någon mening med att resa. 
mobilsamtal (noun)	Och över alla mobilsamtal från mataffärerna. 
föreningsfråga (noun)	På detta sätt sätter du dig in i protokollskrivandet och föreningsfrågorna. 
tjänstebeskrivning (noun)	De till- lämpas vanligen i instruktioner, tjänstebeskrivningar och arbetsbeskrivningar. 
föreskrift (noun)	1 fornsvenska hette det laghum, och betydde då efter lagens föreskrift, lagligen. 
tjänstefolk (noun)	Bara ett fåtal av hennes tjänstefolk red med henne. 
moderat (adjective)	moderata samlingspartiet (m) eller moderaterna 
förestå (verb)	Hon har intervjuat Ingrid som förestår verksamheten där. 
tjänsterum (noun)	Med pengar från Riksbankens jubileumsfond och tjänsterum där sig bör, på Telemuseet vid Gärdet, Stockholm. 
modersmålstalare (noun)	Nu menar också han att uppdelningen i modersmålstalare och andra har blivit ovidkommande. 
företagare (noun)	Din farbror mottagaren av ditt brev är egen företagare och har det ganska gott ställt. 
mogen (adjective)	Att det får honom att se mogen ut. 
mognad (noun)	En art föds och arten genomgår sedan stadierna ungdom, mognad, ålderdom och död. 
företrädare (noun)	Fackliga företrädare: TCO Björn Svensson 
företräde (noun)	De gående har företräde och det tror jag alla egentligen vet, men många bilister glömmer bort det. 
mollusk (noun)	Andra levde på ägg och mollusker. 
förfaringssätt (noun)	Detta förfaringssätt passar när det gäller statliga och kommunala tjänster men det är ganska formellt i andra sammanhang. 
moment (noun)	Studien har också kartlagt hur andra moment än telefoni påverkar säkerheten. 
monoaminoxidas (noun)	Gemensamt för de allra flesta sensationssökare är att halten av enzymet MAO, monoaminoxidas, i blodet är låg. 
monopol (noun)	Han fick monopol på tändstickor i många länder och behärskade 60-70 % av världsproduktionen av tändstickor under en tid. 
författartillvaro (noun)	Men ensamheten stör mig inte längre så som den gjorde i början av min författartillvaro. 
förflacka (verb)	Men kanske mötena förflackas genom mobilerna, fortsätter han. 
monument (noun)	För Unesco har det hittills varit mycket lättare att skaffa pengar till att bevara monument av olika slag. 
monumental (adjective)	Och så den monumentala irritationen över att ha gått fel: Fan också, den här gatan står ju inte utmärkt. 
förfölja (verb)	Lögn förföljdes skoningslöst och olydnad också. 
mopedist (noun)	Jag gillar inte planerna på att utöka dagens hjälmtvång för motorcyklister och mopedister till att även omfatta cyklister. 
förgäves (adverb)	Det skulle visa sig att all möda inte var förgäves. 
tonfall (noun)	Människor från medelhavsländerna talar så intensivt med hela kroppen, med minspel och tonfall, att det ger mig halva språkförståelsen. 
förhoppning (noun)	Oj, synd, mumlar man skadeglatt med förhoppningen om att något helt oväntat plötsligt skall hända. 
mordvapen (noun)	Bilen är ett potentiellt mordvapen. 
förkasta (verb)	Han är ofta emot nytänkande i arbetet och förkastar de flesta idéer som kommer från medarbetarna. 
tonår (noun)	Birgitta: I tonåren, fast då var det mest smink, godis och annat smått. 
tonårsbarn (noun)	En mamma sa alltid till sina tonårsbarn när de skulle gå ut på lördagskvällen: Ha så lagom kul! 
förkunskaper (noun)	En livs levande lärare kan i en sådan situation vant anpassa studienivån till elevens förkunskaper. 
toppa (verb)	Med i snitt 233 vänner toppar malaysierna listan på de mest sociala facebookanvändarna i världen. 
toppenbra (adjective)	så har du en toppenbra pappa 
förlag (noun)	Så här skriver han om sin bok på förlagets hemsida: 
morgonpigg (adjective)	Viveca tar emot med en kaffemugg i handen, morgonpigg och glad. 
torftig (adjective)	Det nya ungdomsspråket är inte alls slarvigt och torftigt utan tvärtom mycket kreativt. 
torgköp (noun)	Aldrig annat än matlagning, torgköp och spring i mataffärer. 
förlöpa (verb)	Kvällen förlöpte utan större incidenter, men familjen var minst sagt dämpad. 
förman (noun)	Han blev sjuk efter dig, säger förmannen. 
förmaning (noun)	Mammas ord var i själva verket mer en förmaning än en önskan om en trevlig kväll. 
tornedalsfinska (noun)	Meänkieli (tornedalsfinska) talas i Tornedalen av 50 000-60 000 personer. 
mossfynd (noun)	), en tidningsartikel om ett mossfynd, av ortsbefolkningen förmedlade berättelser om mystiska försvinnanden etc. 
förmiddagsfika (noun)	Efter förmiddagsfikan ryter Lotta till: Det är så slappt att inte plocka undan efter sig när man har fikat. 
mossig (adjective)	Varför skriver du bara om mossiga gamla gubbar? 
motargument (noun)	Det blir också mera liv i din argumentation om du tar upp och bemöter motargumenten. 
förmå (verb)	Och den förmår inte rymma fler djupare och meningsfulla relationer än så, enligt Robin Dunbar. 
förmån (noun)	Att få vara med henne varje dag är en förmån som jag aldrig skulle vilja gå miste om. 
tortera (verb)	Och nu förs Johan in igen för att torteras till bekännelse av det han aldrig begått. 
motionscykel (noun)	Jag skulle kunna skaffa en motionscykel och inreda ett minigym i rummet bredvid bastun i källaren. 
motorcyklist (noun)	Jag gillar inte planerna på att utöka dagens hjälmtvång för motorcyklister och mopedister till att även omfatta cyklister. 
trafikant (noun)	Jonas Vad gör ni för att folk ska bli bättre trafikanter? 
motorfel (noun)	Tänk om det blir motorfel högt uppe i luften, då är man ju chanslös. 
trafikbrott (noun)	FAKTA De vanligaste brotten är: stöld, inbrott, narkotikabrott, trafikbrott och våldsbrott. 
trafikförseelse (noun)	Vad är det fler för trafikförseelser som är vanliga då? 
förpliktelse (noun)	Det är dem vi litar på, har en ömsesidig relation till och olika förpliktelser gentemot. 
motororganisation (noun)	Den hade i hög grad skötts av motororganisationerna, vilket gjorde att den framstod som enbart en angelägenhet för bilisterna. 
motorsport (noun)	Jag tycker bäst om friidrott, men motorsport är också kul. 
förr eller senare (abm)	Under en lång utlandsvistelse infinner sig förr eller senare en längtan efter knäckebröd, drickbart kranvatten och rökfria lokaler. 
trafikomläggning (noun)	Det var en ovanligt stor satsning under månaderna innan den stundande trafikomläggningen. 
trafikplanerare (noun)	Hur är det egentligen med stadens trafikplanerare? 
trafikproblem (noun)	Jag tycker att han är orättvis och att han utmålar oss cyklister som ett överdrivet stort trafikproblem. 
trafikregel (noun)	Taxichaufförer är väl inte kända för att följa alla trafikregler precis. 
trafikriktning (noun)	Man menade att det var en stor olägenhet för det internationella trafiksäkerhetssystemet att Sverige hade sin egen trafikriktning. 
motstånd (noun)	Under nio nätter berättar han om sitt liv och om kärlek, magi och motstånd. 
förräderi (noun)	De betraktar mitt beslut som ett förräderi. 
trafikrytmen (noun)	På samma sätt tror man att trafikrytmen är snabbare än vi själva och över fartbegränsningen. 
trafiksystem (noun)	Dagen H var äntligen inne och Sverige blev inlemmat i ett enhetligt europeiskt trafiksystem. 
motsägelsefull (adjective)	Det är oerhört vackert, motsägelsefullt och melodiöst. 
trafiksäkerhet (noun)	Åsa Säkert, och vi är ute i skolorna och informerar om trafiksäkerhet. 
trafiksäkerhetssystem (noun)	Man menade att det var en stor olägenhet för det internationella trafiksäkerhetssystemet att Sverige hade sin egen trafikriktning. 
försaka (verb)	Fadern var mindre nöjd med sitt liv, för han hade stigit ner, försämrat sin ställning, försakat. 
trafikvett (noun)	Det saknas med andra ord en hel del trafikvett hos bilister också. 
förse (verb)	Föräldrar som är upptagna av arbete eller annat känner sig tryggare då de försett sina barn med en mobil. 
försiktighet (noun)	Telefontrådarna var farligt utsatta, de kunde leda hem blixtar under åskväder, men också lurarna krävde försiktighet. 
transferbuss (noun)	Glöm dyra charterarrangemang med varm mat, extra benutrymme och transferbussar. 
förskaffa (verb)	Det tror jag att hon tyckte var ett barns rättighet att förskaffa sig i lekens yra. 
förskjuta (verb)	Under tidens gång har betydelsen förskjutits till dagens betydelse av varken för mycket eller för litet: 
mulen (adjective)	I norra Sverige skiner solen 24 timmar om dygnet under sommaren (ibland är det förstås mulet! 
multikultur (noun)	Mångspråkighet och multikultur är begrepp som knappt användes för 25 år sedan. 
mumla (verb)	Oj, synd, mumlar man skadeglatt med förhoppningen om att något helt oväntat plötsligt skall hända. 
förslå (verb)	Enstaka stickprov förslår inte långt. 
förspilla (verb)	när vi förspillde dyrbar tid där borta. 
mumsa (verb)	att sitta och mumsa på 
munter (adjective)	Soldatens namn visade ofta en egenskap: Modig, Tapper, Sträng, Munter eller hade militär anknytning: Svärd, Sköld. 
muntra upp (vbm)	Vi behöver muntra upp oss lite. 
trassla (verb)	Och i sitt eget: Kärlekslivet trasslar ideligen till sig, men i övrigt blir dagen rolig, sensuell, underhållande. 
trasslig (adjective)	Det handlar i första hand om nöjen, för ditt kärleksliv känns mest trassligt. 
förstagångsväljare (noun)	Han menar att det kan uppmuntra förstagångsväljarna att faktiskt gå och rösta. 
förstamajdemonstration (noun)	Farmor läser den lilla notisen om förstamajdemonstrationen i tidningen och tar drömmande en klunk kaffe: 
treradig (adjective)	Den treradiga haikun saknar rim. 
förstasida (noun)	Vid frukostbordet slår han upp tidningen och ser en liten notis på förstasidan. 
förstnämnd (adjective)	Den förstnämnda gjorde han tillsammans med sin dåvarande hustru Cecilia Lindqvist. 
muskeltråd (noun)	Du tvingas iaktta alla dom små muskeltrådar som arbetat där sedan födseln. 
förstärkningsord (noun)	Då kommer förstärkningsorden väl till pass. 
triasperiod (noun)	De första däggdjuren kom under triasperioden, men man tror att dinosaurierna blockerade deras utbredning och utveckling. 
tripp (noun)	Jag kunde säga tripp, trapp, trull. 
försvåra (verb)	Men om det finns en skärm mellan barnet och mamman eller pappan kan det försvåra en bra kontakt. 
tristess (noun)	När sedan kraven ökar går vi från igenrostning till frustration, tristess och ointresse. 
mynta (verb)	I dessa spalter har uttryck som cykelhuligan myntats. 
trojansk (adjective)	trojanska kriget är förbi nu. 
mysterium (noun)	För utlänningar kan det kännas som ett mysterium. 
mystik (noun)	Mystiken kring olyckan är stor och den är föremål för människors fantasier. 
försörjare (noun)	Allas försörjare, allas fiende. 
försörjningsanstalt (noun)	Familj, du är alla sociala lasters hem, alla bekväma kvinnors försörjningsanstalt, familjeförsörjarens ankarsmedja, och barnens helvete! 
förteckning (noun)	Här följer en förteckning över olika typer av dinosaurier: rovdjur och växtätare. 
människogrupp (noun)	Då växte människogruppen till 150. 
människoliv (noun)	Att ens försöka förneka att de liberala vapenlagarna kostar oskyldiga människoliv ter sig tämligen lönlöst. 
förtroendeuppdrag (noun)	Har du haft förtroendeuppdrag? 
människovän (noun)	Han var också humanist och människovän. 
trosfråga (noun)	Vi samtalade om arbete och barn, om trosfrågor, om politik, om livet, ibland djupt personligt, ibland om svåra ting. 
märkbar (adjective)	Men kanske mest märkbar är den språkliga domänförlusten inom det naturvetenskapliga området, där engelskan så gott som tagit över. 
trotsig (adjective)	Mamma tog av skorna med en trotsig blick. 
trovärdig (adjective)	Dinosauriernas utdöende har fascinerat forskare och teorierna om varför de försvann är många och mer eller mindre trovärdiga. 
