fräken (noun)	Runt den lilla näsan har mamma målat en massa små fräknar. 
medeltidsvecka (noun)	Varje sommar under Medeltidsveckan flyttar vi hela Visby tillbaka i tiden. 
främling (noun)	I början blev jag väldigt stressad när främlingar började prata med mig. 
television (noun)	År 1974 vann ABBA den europeiska televisionens stora sångtävling, eurovisionsschlagerfestivalen, med sin låt Waterloo. 
främmande (adjective)	När man skriver på främmande språk är situationen densamma. 
främst (adverb)	Först och främst tänker hon fråga var Astrid Lindgren är född och hur hennes barndom var. 
medföra (verb)	Slutligen drabbas Östersjön relativt ofta av större eller mindre oljeutsläpp, vilket bl.a. medför sjöfågeldöd och nedsmutsade stränder. 
tema (noun)	1998 kom romanen Musselstranden, vars tema är barndomens betydelse för hur våra liv blir. 
fräsig (adjective)	Han ville gärna köpa en fräsig sportbil, men problemet var att han inte hade så mycket pengar. 
medhjälpare (noun)	Han och hans medhjälpare blev arresterade, och Anckarström erkände att det var han som skjutit kungen. 
tempel (noun)	I Uppsala hade man byggt ett stort tempel som vi känner till från en tysk skildring från 1000-talet. 
frågeord (noun)	Frågeorden vem, vems, vad, vilken, vilket och vilka är ibland objekt och ibland subjekt. 
temperaturskala (noun)	På den temperaturskala som han presenterade var vattnets kokpunkt 0 °C och fryspunkten 100 °C. 
medicinalväxt (noun)	Saffran har genom tiderna använts som krydda, färgmedel eller medicinalväxt, mot bl.a. hosta, tandvärk och för sin uppiggande effekt. 
medicinsk (adjective)	I dag finns det sällskap för medicinsk humor och flera företag satsar på skrattkurser som friskvård. 
frågesport (noun)	Frågesport och allsång är också omtyckt. 
tempo (noun)	Sen höjdes tempot när ett svartklätt rockband steg upp på scenen medan rökdimmorna tätnade. 
tendens (noun)	Överallt i det dagliga livet kan man se den här tendensen. 
tennis (noun)	Tennis är faktiskt kul, jag lovar! 
medium (noun)	Det fanns flera vittnen vid mordplatsen och media visade en s.k. fantombild av mördaren. 
medkänsla (noun)	Kristina Lugn skriver om kvinnor, ofta sådana som inte riktigt passar in i samhället, med svart humor och medkänsla. 
tennisspelare (noun)	Efter Björn Borg har flera svenska tennisspelare, som Mats Wilander och Stefan Edberg, varit mycket framgångsrika. 
tentaläsning (noun)	Så nu sätter jag igång med tentaläsningen. 
teologi (noun)	Hon hade lätt för att lära och studerade bl.a. teologi och filosofi för de bästa lärare som fanns. 
fullborda (verb)	För att fullborda illusionen att vara på en annan plats ville Hazelius att det skulle vara aktivitet i husen. 
medtävlare (noun)	Var är alla dina medtävlare? 
teori (noun)	En av teorins effekter kallas för fjärilseffekten hur en liten fjäril kan orsaka en storm. 
medverka (verb)	Under sin livstid hann han också med att medverka i några filmer och teateruppsättningar. 
medveten (adverb)	En person kan medvetet ta till en svart lögn för att dölja ett fel han eller hon har begått. 
tepåse (noun)	I dag kan man köpa den i påsar som liknar små tepåsar och som man lägger under läppen. 
medveten (adjective)	Åsa Vi gör ofta hastighetskontroller, men vi är medvetna om att många bilister håller allt för hög hastighet. 
fullmakt (noun)	Men alltjämt är en fullmakt exempel på ett formellt brev. 
terapi (noun)	Redan på medeltiden använde man skratt som terapi, men senare fick allvaret högre status. 
fullvuxen (adjective)	En varg kan på egen hand döda en fullvuxen älg. 
mejlbox (noun)	Telefonen ringer hela tiden och mejlboxen är sprängfull. 
melankoli (noun)	Larsson hade dock sämre självförtroende än Zorn och han klagade ibland över sin djupa melankoli. 
funderare (noun)	Det kanske lönar sig att stanna och ta sig en funderare i stället för att försöka läsa kartan springande. 
terräng (noun)	I stället tittade jag på omgivningarna, terrängen och medtävlarna. 
terränglopp (noun)	Lidingöloppet är världens största terränglopp och går alltid sista lördagen i september. 
funka (verb)	Nja, det funkar inte så bra. 
funktion (noun)	Idag har de ingen administrativ funktion längre, men de betyder fortfarande mycket för en persons identitet. 
funktionell (adjective)	Carl Malmsten (1888-1972), en legend inom svensk formgivning, hävdade att möbler ska vara vackra, bekväma och funktionella. 
mellanrum (noun)	Med hjälp av Gustaf Daléns klippapparat blinkar fyrarna med jämna mellanrum. 
furu (noun)	Han tittar på två olika bord, ett bord av ek och ett bord av furu. 
teve-serie (noun)	Landskapet fascinerade honom och han spelade in sex filmer och en teve-serie där. 
teveapparat (noun)	Förvånansvärt många svenskar provade hemma på sina teveapparater. 
furuskog (noun)	där furuskogen susar, sussilull och sussilo, 
fuska (verb)	Fuskar med övertid: kvinnor 2 %, män 3 % 
teveserie (noun)	Den första romanen kom 1986 och serien har legat till grund för flera filmatiseringar och teveserier. 
teveskärm (noun)	a En stor öl på en sportbar med en gigantisk teveskärm. 
mening (noun)	Det märkliga med jiwarli är att en mening betyder exakt samma sak även om man kastar om ordens ordning. 
fyllning (noun)	Det urgröpta brödet blandas med mandelmassa och semlan fylls med denna fyllning och mycket vispad grädde. 
fynd (noun)	Tränaren vänder sig om mot sitt fynd, han gillar inte den där väskan med lagbilden. 
mental (adjective)	De mentala förberedelserna har jag planerat i ett år. 
fyra (noun)	Det är treor och fyror. 
meny (noun)	Vi sitter tysta en lång stund och tittar i menyn. 
fyraprocentig (adjective)	• Lägg bärnsten i fyraprocentigt saltvatten. 
textilier (noun)	Många svenska hem är möblerade med ljusa träslag, t.ex björk eller furu, och med textilier i ljusa klara färger. 
mer eller mindre (pnm)	Efter¬ som de nordiska språken är släkt med varandra, kan danskar, norrmän och svenskar mer eller mindre förstå varandra. 
textilindustri (noun)	Hans syster Hanna hade flyttat till staden och arbetade i textilindustrin. 
mes (noun)	), men några arter stannar kvar i Sverige (duvor, skator, änder, men också småfåglar som mesar och sparvar). 
metall (noun)	Ytterligare ett hot är utsläppen av metaller, t.ex. kadmium, kvicksilver, bly och zink. 
metallskiva (noun)	Man spelar t ex varpa, ett spel där man kastar runda metallskivor så nära en pinne som möjligt. 
fält (noun)	De såg en sjö, stora skogar och öppna fält. 
fängelse (noun)	Det blir fängelse och böter. 
tidningskiosk (noun)	Går man till en tidningskiosk ser man att det inte bara finns tidningar där. 
meteorolog (noun)	Han ringer också upp en meteorolog på SMHI för att ta reda på hur väderprognosen ser ut. 
fängelsetid (noun)	Livet på fängelset var oerhört hårt och det var många fångar som dog under sin fängelsetid. 
metod (noun)	Jag har ju bara studerat efter Grönlunds metod. 
färdas (verb)	Färdas med motorfordon på annans mark så att skada uppstår. 
tidsskillnad (noun)	Tidsskillnaden gör att den bästa tiden att ringa är under arbetstid. 
tidvis (adverb)	Liksom många andra målare på den här tiden bodde Carl Larsson tidvis i Paris. 
midnatt (noun)	Härligt med en trevlig middag hemma hos någon god vän, med fyrverkerier till midnatt. 
färgmedel (noun)	Saffran har genom tiderna använts som krydda, färgmedel eller medicinalväxt, mot bl.a. hosta, tandvärk och för sin uppiggande effekt. 
tiga (verb)	Tala är silver och tiga är guld. 
till en början (abm)	Till en början var det gatuförsäljare som sålde Augusta Janssons godsaker på olika platser i Stockholm. 
fästing (noun)	Fästingen i sig är inte farlig, men den kan överföra flera sjukdomar som är farliga. 
till fots (abm)	b Jag åker till en storstad och går på alla museer och kulturattraktioner till fots förstås. 
fästmö (noun)	Lasse var en smal och söt pojke och en dag provade han sin fästmös kläder. 
fästning (noun)	Han var 28 år när portarna stängdes bakom honom på Carlstens fästning. 
migrän (noun)	Nästan varja dag har jag huvudvärk eller migrän. 
mikro (noun)	Jag har precis köpt ny kyl, frys och mikro. 
få reda (vbm)	Jag ska bjuda in dig på middag en kväll och berätta vad jag fått reda på. 
få rätt (vbm)	När får vi rätt att sova ut? 
till och med (ppm)	Till och med till kungen säger man du. 
få syn (vbm)	Om du är intresserad av det mystiska kom hit och försök få syn på det! 
militär (noun)	och ingen känner längre till det ordet militär. 
miljard (noun)	Sveriges exportinkomster av musik var drygt 4 miljarder kronor år 1999. 
till skillnad från (ppm)	(Ibland kan det vara klokt att tänka på det skrivna ordets beständighet till skillnad från det talade ordet. 
till stor del (abm)	Dessa fyra jätteplaneter består till stor del av gas och runt varje planet rör sig många månar. 
miljonär (noun)	Varje år blir 500-600 svenskar miljonärer på spel. 
miljöarbete (noun)	I flera av våra städer har miljöarbetet kommit långt. 
fånge (noun)	Karl hade blivit sultanens fånge. 
fångenskap (noun)	Det var en varg som man hade hållit i fångenskap och som man sedan släppte ut i skogen. 
till sömns (abm)	Och så ligger jag och lyssnar till lugn musik, medan jag läser mig till sömns. 
miljöförstöring (noun)	Är inte det miljöförstöring? 
miljökonsekvens (noun)	Först och främst är miljökonsekvenserna stora. 
föda (noun)	Föda: älg, rådjur, bäver, grävling och om det finns tillfälle även får, ren och hund. 
miljöminister (noun)	Exempel på ministerposter är finansminister, utrikesminister, utbildningsminister, kulturminister, försvarsminister och miljöminister. 
föda upp (vbm)	En del har jag köpt, en del har jag fött upp själv. 
miljömässig (adjective)	Många var emot en bro, främst av miljömässiga skäl, och menade bl.a. att bron skulle skada djurlivet i Öresund. 
miljöparti (noun)	Då kom ett nytt parti, Miljöpartiet, in i riksdagen. 
miljöproblem (noun)	Folk tror att alla miljöproblem löser sig bara den lilla människan återvinner. 
tillbehör (noun)	Lingonsylt är ett självklart tillbehör. 
födelsedagspresent (noun)	Ge honom en klippning på fin salong i födelsedagspresent. 
tillfälle (noun)	Så det blev aldrig riktigt något tillfälle. 
födelsestad (noun)	Men Jonas blev besviken när han besökte Jendouba i Tunisien, pappans födelsestad vid gränsen till Algeriet. 
tillfällig (adjective)	Men här brukar jag få en tillfällig sovplats och en tallrik soppa som värmer gott. 
millennieskifte (noun)	Några ungdomar firar millennieskiftet tillsammans i en stuga på västkusten. 
tillfällighet (noun)	Lindgren blev författare delvis av en tillfällighet. 
millimeter (noun)	Fästingen är bara några millimeter stor men orsakar mycket lidande varje år. 
tillföra (verb)	Mycket av fosforn tillförs från de städer runt havet som saknar moderna reningsverk. 
tillförsel (noun)	Den orsakas av för riklig tillförsel av framför allt kväve men också av fosfor. 
mineral (noun)	Kemiskt består mineralet av kol (C), väte (H), och syre (0). 
tillgång (noun)	Den ökade tillgången på dessa ämnen gör att mängden planktonalger ökar kraftigt. 
följd (noun)	Följden blev att i vissa delar av landet talade man lika mycket tyska som svenska. 
följeslagare (noun)	Den är en satellit, dvs en följeslagare till en planet. 
tillkomma (verb)	I valet 1991 tillkom ytterligare två partier: Kristdemokraterna och Ny demokrati. 
tillreda (verb)	På marmeladen: Marmeladen tillreds än i dag på samma sätt som när företaget grundades 1834. 
ministerpost (noun)	Exempel på ministerposter är finansminister, utrikesminister, utbildningsminister, kulturminister, försvarsminister och miljöminister. 
ministerstyre (noun)	I Sverige är ministerstyre förbjudet. 
för (noun)	När man ska skriva om för- och nackdelarna med något kan man först göra plus-och minuslistor. 
minna (verb)	Det var hon som fostrade oss, jag kan inte minnas att Samuel August någonsin la sig i det. 
tillsätta (verb)	Så småningom kom spanjorerna på att tillsätta socker och vanilj och vår chokladdryck var född. 
minnesmärke (noun)	Hon arbetade med att skapa ett minnesmärke över sin man och 1939 öppnade man Zornmuseet i Mora. 
för det andra (abm)	För det andra hade hon just kommit hem, för hon hade varit hos doktorn. 
minoritet (noun)	I Finland har en minoritet, finlandssvenskarna, svenska som modersmål sedan den svenska tiden. 
minoritetsspråk (noun)	Sedan år 2000 har Sverige fem officiella minoritetsspråk: finska, meänkieli (tornedals- finska), samiska, romani och jiddisch. 
för en stund (abm)	Så pengar gör oss lyckliga men bara för en stund. 
tillvaro (noun)	Jag vill inte påstå att jag behöver pengarna, men det ger lite omväxling i tillvaron att spela. 
minska (verb)	Sedan minskar bröllopen påtagligt. 
för gott (abm)	Ibland stannade vikingarna utomlands i flera år och många bosatte sig utomlands för gott. 
för hand (abm)	De tillverkades av en gammal hantverkare som gjorde tofflor på det gamla sättet, för hand. 
minuslista (noun)	När man ska skriva om för- och nackdelarna med något kan man först göra plus-och minuslistor. 
för sig (abm)	Han knöt näven på ratten och svor tyst för sig själv. 
för skull (ppm)	Nej, vad roligt, säger hon och jag hör att hon verkligen är glad för min skull. 
mirakelmetod (noun)	Här är några olika mirakelmetoder. 
tillökning (noun)	Ja, vi har fått tillökning i familjen. 
missa (verb)	Jonas: Jag har ju min tennistid på söndagseftermiddagarna som jag inte vill missa. 
för övrigt (abm)	För övrigt är det på tok för många dåliga filmer på tv, bara action och våld. 
föra (verb)	Olika ståndpunkter har förts fram och diskuterats under flera år. 
missbruk (noun)	Efter ett antal år med missbruk av tyngre droger och socialbidrag finns det ingen chans att få ett hyreskontrakt. 
missbruka (verb)	En person som missbrukar narkotika kallar man narkoman. 
föra med sig (vbm)	När kristendomen kom till Sverige på 1050-talet, och med den latinet, förde den med sig många nya ord. 
föra sig (vbm)	När kristendomen kom till Sverige på 1050-talet, och med den latinet, förde den med sig många nya ord. 
tingsrätt (noun)	Mannen blev först fälld för mordet i tingsrätten, men hovrätten frikände honom senare. 
missförstå (verb)	Alltså, du har missförstått det där med gammal mat. 
föra upp (vbm)	Då förs de gula stenarna, och mycket annat, upp på strändernamed de kraftiga strömmarna i havet. 
tiotal (noun)	Selma, som nu måste försörja sig själv, utbildade sig till lärare och arbetade med undervisning ett tiotal år. 
tiotusen (numeral)	Varje sommar får mellan fem- och tiotusen personer sjukdomen borrelia på grund av fästingar. 
förare (noun)	Och föraren kände jag inte igen. 
tipsa (verb)	Tipsa också om att han kan anmäla sig till en danskurs. 
missnöjd (adjective)	Genom statskuppen hade adeln förlorat sina privilegier och var mycket missnöjd. 
titel (noun)	Ett uttryck för detta är titlarna på några av hans tidiga diktsamlingar, Ångest (1916) och Kaos (1919). 
misstag (noun)	Han sa att det var ett misstag att baka en cheesecake eftersom den kakan innehåller så mycket fett. 
förbjuda (verb)	Du skriver att man borde förbjuda snus i kollektivtrafiken. 
förbruka (verb)	När dessa bryts ned, förbrukas stora mängder syre, och det blir risk för syrebrist. 
förbränning (noun)	Man säger att vinet ökar förbränningen. 
förbättra (verb)	Dock har situationen förbättrats under de senaste två decennierna. 
missuppfattning (noun)	En faktoid är en osanning, halvsanning eller missuppfattning. 
fördel (noun)	Jag måste sköta en del kontakter med USA så det är en klar fördel att vara kvällspigg. 
tjejklassiker (noun)	Det finns också en tjejklassiker med lite kortare distanser. 
fördom (noun)	En fördom är när man tror att man vet hur något är utan att ha kontrollerat fakta. 
förebild (noun)	Pippi är fortfarande en viktig förebild för många unga flickor. 
mjuk (adjective)	Ett mjukt svar stillar vrede, sa gubben. 
mjöd (noun)	Mjöd, som huvudsakligen består av vatten, honung och jäst, är en sällsynt dryck i dag. 
mjöl (noun)	Så småningom startades speciella bagerier dit man lämnade mjölet och då kunde man även baka bröd till försäljning. 
föredrag (noun)	Han håller föredrag i skolor och på arbetsplatser och leder kurser för både killar och tjejer. 
mjölka (verb)	Modern mjölkade korna tre gånger varje dag. 
mjölkförpackning (noun)	Du menar väl inte att du kastar mjölkförpackningarna så där! 
föregångare (noun)	Denna rulle var föregångaren till det vi kallar cigaretter och cigarrer. 
förekomma (verb)	Personerna som förekommer i hans texter sägs alla ha funnits i verkligheten. 
mo (noun)	som går vallande och trallande på villande mo. 
förekomst (noun)	Förekomsten av formaliserade textmodeller innebär på ett sätt en trygghet för dig när du skriver. 
tjur (noun)	Till honom skulle man offra tjurar och hingstar. 
mobba (verb)	Vi mobbade skolkompisar som lät bli att ingripa när deras systrar var ute på kvällarna och umgicks med män. 
föreläsning (noun)	Därför brukar vi varje vår och höst ha föreläsningar om växter och annat. 
mobil (adjective)	I början av 1990-talet kom de första mobila telefonerna som var tunga bananliknande jättetelefoner. 
tjuv (noun)	Hon var glad att tjuven inte hade tagit kaffebryggaren. 
förena (verb)	Det kallar jag att förena nytta med nöje! 
tjänare (noun)	Fram till mitten av 1950-talet kunde nämligen både släktingar och tjänare ingå i begreppet familj. 
mod (noun)	Förresten struntar jag i modet! 
tjänst (noun)	Försäljaren: Ja, vad kan jag stå till tjänst med? 
mode (noun)	Ibland skriver hon också reportage om hälsa och mode i söndagsbilagan. 
föreslå (verb)	Får jag föreslå att vi skalar för vår kära värdinna? 
moder (noun)	Han gick då till modern för att beklaga sig. 
föreställa (verb)	Det var en bild, som föreställde en man som hade varit ute hela natten. 
moderat (noun)	De vann valet och Fredrik Reinfeldt, partiledare för det största borgeliga partiet, Moderaterna, blev statsminister. 
modersmål (noun)	Alfred var då nio år och ryska blev hans andra modersmål. 
modig (adjective)	Ja, gud vad modiga vi var! 
företagsledare (noun)	Och lyckonivån hos massajfolket i Östafrika är lika hög som hos företagsledare i Europa. 
företeelse (noun)	Turism är ingen ny företeelse i Sverige. 
toapapper (noun)	Tar hem pennor, block och toapapper: kvinnor7 %, män 6 % 
tobakskonsumtion (noun)	Tobakskonsumtionen minskar allt mer i i-länderna. 
moms (noun)	Du betalar skatt till staten (statsskatt) genom inkomstskatt, moms och olika avgifter. 
tobaksrökning (noun)	Det dröjde inte länge förrän tobaksrökning spreds i Europa. 
toffel (noun)	Och mina bruna tofflor är gröna. 
författargeneration (noun)	Mirja Unge tillhör en yngre författargeneration och de två romaner hon hittills skrivit har blivit mycket uppmärksammade. 
författarpar (noun)	På 70-talet blev författarparet Maj Sjöwall och Per Wahlöö kända för sina samhällskritiska deckare med Martin Beck som huvudperson. 
författarskap (noun)	Så här säger Vilhelm Moberg själv om sitt författarskap: 
tolkning (noun)	/.../Jag återger objektiva historiska fakta, men tolkningen av dem är min egen subjektiva. 
förflytta sig (vbm)	Rollatorn är ett hjälpmedel som ger de gamla en möjlighet att lättare förflytta sig och därmed öka sin självständighet. 
moralisk (adjective)	Ibland innehåller slutet en moralisk aspekt, som historien här nedanför. 
morbidturism (noun)	Ibland kallar man detta för morbidturism, alltså turism som är kopplad till våld och död. 
förhandla (verb)	De lovade alltså att hjälpa svenskarna ; samtidigt förhandlade de med ryssarna. 
ton (noun)	Fem tusen ton brittiskt toalettpapper exporterades till Tyskland, och fyra tusen ton tyskt toapapper tog vägen mot England. 
förhandling (noun)	Efter långa förhandlingar i Sverige och Frankrike erbjöd man Bernadotte att bli kronprins i Sverige och han accepterade. 
mord (noun)	Men trots att det nu har gått många år, har ännu ingen blivit dömd för mordet. 
mordgåta (noun)	Man kan också lösa en mordgåta tillsammans med andra turister. 
mordplats (noun)	Det fanns flera vittnen vid mordplatsen och media visade en s.k. fantombild av mördaren. 
förhållande (noun)	Jag måste nog resa mindre om jag ska klara ett förhållande. 
förhör (noun)	Polisen släppte honom efter förhör i dag på morgonen. 
morförälder (noun)	Zorn växte upp hos sina morföräldrar i Mora. 
förklaring (noun)	Detta kan vara en av förklaringarna till att svenskarna uppfattas som känslokalla. 
förknippa (verb)	Ordet dofta förknippar vi ofta med något som luktar gott till exempel parfym och god mat. 
tonårsdotter (noun)	Jag är en gift medelålders man med två tonårsdöttrar. 
morgonkaffe (noun)	Man läser ju gärna tidningen till sitt morgonkaffe, tänkte Daniel. 
morgonrock (noun)	De hade just ätit frukost och gick fortfarande omkring i sina morgonrockar fastän klockan nästan var elva. 
förlagsvärld (noun)	Liza Marklunds böcker ges ut på Piratförlaget som skapat en hel del turbulens inom den svenska förlagsvärlden. 
topplista (noun)	låtar hade legat på de svenska topplistorna. 
morgontidning (noun)	Man brukar skilja mellan morgontidningar och kvällstidningar. 
förlänga (verb)	' Ett gott skratt förlänger livet! ' 
mosa (verb)	Sedan skalar Hassan en banan och mosar den på en liten tallrik. 
förmedla (verb)	Han förmedlar bara en kontakt. 
mossa (noun)	Nu har varje landskap t o m ett eget grundämne, en egen mossa och en egen stjärna på himlen. 
torrdräkt (noun)	Många använder våtdräkt för vattnet är ofta ganska kallt, men torrdräkt är inte tillåtet att använda. 
förminska (verb)	Alla mått har alltså förminskats 15 000 gånger. 
torrlägga (verb)	Det mest spektakulära förslaget (1953) var nog att torrlägga hela Öresund. 
förmodligen (adverb)	Förmodligen var det en syssla som var betydligt lättare än de vanliga fängelsearbetena. 
förmyndare (noun)	Det skulle dock dröja ytterligare 30 år innan den gifta kvinnan blev förmyndare för sina barn. 
motgång (noun)	Trots personliga motgångar kom hon hela tiden tillbaka och vann 90 % av alla lopp hon sprang. 
torsdagsmorgon (noun)	Kan du på torsdagsmorgonen? 
förmåga (noun)	Gemensamt för gråsäl och havsörn är att deras förmåga att reproducera sig kraftigt minskat. 
motionsaktivitet (noun)	De tre största motionsaktiviteterna är gång/promenader, gympa/aerobics och styrketräning. 
motionsidrott (noun)	1945 bildades Svenska korporationsidrottsförbundet, i dag kallat Korpen som sysslar med motionsidrott på arbetsplatserna. 
motionslopp (noun)	Det är Nordens största motionslopp på cykel och hålls alltid fredag och lördag helgen före midsommar. 
motiv (noun)	Hennes böcker utgår ofta från religiösa motiv. 
förolämpa (verb)	Loke, ledaren för det ena gänget förolämpar Kristian, den andra ledaren. 
förord (noun)	Ur förordet till Min svenska historia berättad för folket del 1 
förorening (noun)	Vi måste också sluta släppa ut föroreningar och annat skräp i våra vatten, annars kommer fisken att dö ut. 
motorhuv (noun)	Janne for ut och in under motorhuven, medan besättningsmännen skyndade på honom. 
förpackning (noun)	Öppnad förpackning förvaras vid 
trafikförsäkra (verb)	Trafikförsäkra den måste man, sa bilförsäljaren. 
förr (adverb)	Förr i världen trodde man på häxor. 
motorstopp (noun)	Där fick han motorstopp! 
förr i tiden (abm)	Annat var det förr i tiden. 
förr i världen (abm)	Förr i världen trodde man på häxor. 
motsats (noun)	Det betyder motsatsen, nämligen att människor som inte liknar varandra, passar bra ihop. 
motsvara (verb)	Svenskarna dricker 156 liter kaffe per år, vilket motsvarar mer än tre koppar per person och dag. 
motta (verb)	Programledaren i eldröda kläder hälsade alla hjärtligt välkomna och mottogs med en varm applåd. 
mottagande (noun)	I Rom fick jag ett fantastiskt mottagande. 
motto (noun)	Skynda långsamt är ett bra motto. 
försena (verb)	Utvecklingen av rymdturismen försenades av denna olycka. 
tragisk (adjective)	Den man som hon väntade barn med omkom i en tragisk olycka innan de hann gifta sig. 
tralla (verb)	Tur att det fortfarande finns några låtar på svenska så att jag kan tralla med i sångerna. 
trampa (verb)	Föraren blev naturligtvis livrädd och smällde igen bildörren och trampade gasen i botten. 
transport (noun)	Utsläppen vid transporter är stora både för resan till målet och på resmålet. 
transportera (verb)	De skulle råna en postbil som transporterade mer än 10 miljoner kronor. 
transvestit (noun)	I boken berättar tjuven och transvestiten Lars Molin själv om sina öden och äventyr. 
förslag (noun)	Jag vet inte, men jag hoppas att vårt förslag vinner. 
trasig (adjective)	Då ser de att barnvagnen är trasig. 
först och främst (abm)	Först och främst tänker hon fråga var Astrid Lindgren är född och hur hennes barndom var. 
första världskriget (pmm)	Fyra år efter första världskrigets slut (dvs. 
musikal (noun)	Man kan få tag i biljetter till bra priser genom bussbolagen som ordnar paketpris för resa, musikal och övernattning. 
musikalisk (adjective)	Hon är mest musikalisk också och sjunger och spelar flera instrument. 
trend (noun)	Den visar nya trender och färger i hemmen. 
musikbransch (noun)	Man säger att en av Sveriges största exportindustrier är musikbranschen. 
trendkänslig (adjective)	Så här svarade några ungdomar, som är den trendkänsligaste gruppen: 
musiker (noun)	Värmlandsvisan och Flickorna från Småland är särskilt populära både bland svenskar och utländska musiker. 
trerumslägenhet (noun)	Han har en trerumslägenhet, för han behöver ett extra rum åt sin dotter, när hon kommer och hälsar på. 
musikskola (noun)	Tidningen vill därför ha en intervju med rektorn, Tommy Kvist, på Dalköpings kommunala musikskola, Kulturskolan. 
muskel (noun)	När vi skrattar påverkas andning, blodcirkulation och muskler. 
muskulös (adjective)	En vältränad, muskulös person var också intelligent och mentalt stark. 
förstöra (verb)	På senare år har en del turister emellertid börjat fråga efter resor där man inte förstör miljön. 
trikinförgiftning (noun)	Troligen dog de alla tre av trikinförgiftning, på grund av att de mot slutet hade ätit isbjörnsköttet rått. 
försvarsminister (noun)	Exempel på ministerposter är finansminister, utrikesminister, utbildningsminister, kulturminister, försvarsminister och miljöminister. 
trilogi (noun)	1980 debuterade hon med Evas bok som är den första boken i trilogin Paradisets barn. 
myndig (adjective)	Ett år innan sistnämnda år blev ogift kvinna myndig i ekonomiska frågor från 25 års ålder. 
försvinna (verb)	Sedan dess har över hälften försvunnit, och många fler är hotade. 
försvinnande (noun)	Vi dokumenterar även glaciärerna, deras förflyttning och försvinnande, för tidningar. 
myndighet (noun)	DO: Diskrimineringsombudsmannen är en myndighet som övervakar att ingen 
mynt (noun)	Bland annat på Gotland har arkeologer hittat arabiska mynt och smycken som visar detta. 
försäkra (verb)	Varför skulle vi försäkra en sådan rishög? 
försäkran (noun)	Till exempel så kan man teckna försäkringar på banken och man kan spara sina pengar hos försäkringsbolagen. 
myra (noun)	Björnen lever framför allt på bär och växter, myror, älg, ren och kadaver. 
försäkring (noun)	Där ser ni vad bra det var att vi tog en försäkring! 
mys (noun)	När vi har mys är det förbjudet att ha på mobilen eller datorn. 
försäkringsbolag (noun)	Lennart Jag har ringt försäkringsbolaget, men de kunde inte svara på det nu. 
mysa (verb)	Sedan kan vi ligga och dra oss en stund och mysa i min säng. 
försäkringskassa (noun)	Försäkringskassan ligger i hörnet av Nygatan, Långgatan och Drottninggatan. 
mysfaktor (noun)	Resultatet visade att chips och ostbågar hade högst mysfaktor. 
försäkringspremie (noun)	Här går man och betalar försäkringspremien år efter år och när man sedan behöver hjälp får man ändå inget. 
försäljare (noun)	Försäljaren: Ja, vad kan jag stå till tjänst med? 
försäljning (noun)	Så småningom startades speciella bagerier dit man lämnade mjölet och då kunde man även baka bröd till försäljning. 
mysmiddag (noun)	Då köper vi hem sushi, tänder levande ljus och har en riktig mysmiddag. 
försämra (verb)	Om situationen försämras får vi kalla in värnpliktiga. 
troligen (adverb)	Troligen dog de alla tre av trikinförgiftning, på grund av att de mot slutet hade ätit isbjörnsköttet rått. 
troligtvis (adverb)	I dag hade man troligtvis kunnat bota de flesta med antibiotika. 
försök (noun)	Vi satte oss i bilen och gjorde ett nytt försök. 
mystisk (adjective)	Om du är intresserad av det mystiska kom hit och försök få syn på det! 
troll (noun)	De trodde att trollen höll till där, och nu blev den också en mötesplats för trollpackorna. 
myt (noun)	Myterna om henne började spinnas redan när hon var liten flicka. 
trolla (verb)	Det var elaka kvinnor som hade kontakt med djävulen och kunde trolla. 
försöksperson (noun)	Han ville bevisa att kaffe var ett dödligt gift genom en klinisk prövning med två dödsdömda enäggstvillingar som försökspersoner. 
mytoman (noun)	En mytoman, en person som inte kan låta bli att ljuga, är ofta lätt att avslöja. 
trolldom (noun)	Han var mästare i all sorts trolldom och kunde förvandla sig till vad som helst. 
försörja (verb)	Så länge du bor här och vi försörjer dig får du lyssna på oss och göra som vi säger. 
försörja sig (vbm)	Så länge du bor här och vi försörjer dig får du lyssna på oss och göra som vi säger. 
mäktig (adjective)	Bland de germanska folken var Oden den mäktigaste guden, utom bland svearna där Tor var populärast. 
mängd (noun)	Den ökade tillgången på dessa ämnen gör att mängden planktonalger ökar kraftigt. 
trollkonst (noun)	Där träffade de Hin Håle själv, dansade, kopulerade och lärde sig nya trollkonster. 
förtjust (adverb)	Och så hylla, tänk att det kan heta skohylla också, sade pappa förtjust. 
förtjust (adjective)	Hans far, som en gång hade varit i Sverige, hade blivit förtjust i landet. 
människooffer (noun)	Oden ville ha människooffer, han var de hängdas gud. 
tron (noun)	För att trygga min framtid på tronen adopterade jag min systerdotters son, Bogislav. 
trona (verb)	Du tronar på minnen 
förtrolla (verb)	De hoppades kanske att med hjälp av ondskans makter kunna förtrolla och döda sina fiender och vinna rikedom. 
tronföljare (noun)	Den unga Kristina fick samma uppfostran som en manlig tronföljare vid den här tiden. 
mänsklig (adjective)	Ungdomarna är inte de första mänskliga varelserna som går in i grottan. 
märke (noun)	På skjortan fanns det märken av läppstift. 
märkeskläder (noun)	Med fina märkeskläder känner man sig värdefull och respekterad. 
trovärdighet (noun)	Ibland har man kunnat läsa historien i tidningen och då ökar också trovärdigheten. 
