sträcka (noun)	När bilen var klar körde Karl bara kortare sträckor med den och ingen trodde på den. 
sträcka ut (vbm)	De sträcker ut sig eller kurar ihop sig och sover sin harmoniska sömn när de är trötta. 
sträva (verb)	Att sträva högre och högre kan straffa sig. 
excentrisk (adjective)	Lite excentriska är nog en del av oss. 
lekfull (adjective)	Lekfullt och lätt du svävar än som fjäril väckt av sommarvind 
stråle (noun)	På vintern är solens strålar för svaga för att kunna bilda något vitamin i huden. 
strålkastarljus (noun)	I samma ögonblick tonas Strålkastarljuset ned och till slut är det bara några vanliga lampor som lyser. 
strålning (noun)	Den strålningen hade nyligen upptäckts av en annan forskare, Becquerel. 
existens (noun)	Det var hans arbete, det heliga arbetet, som gav brödet, hemmet och makan, grunden till existensen. 
existera (verb)	För de allra flesta på vår jord existerar inte begreppet semesterresa. 
lektor (noun)	Kanske hade lektor Hedman suttit i sin cell på Långholmen och läst i just den här boken? 
lem (noun)	Bägge delarna nådde därifrån till den övriga kroppen, till alla lemmarna, och till slut till huvudet. 
len (adjective)	Det var som om någon smekt över hans skäggiga ansikte med sin lena hand. 
strömning (noun)	Den s k flanörlitteraturen var en viktig strömning vid sekelskiftet och Söderberg sågs som den främste av dessa författare. 
strövtåg (noun)	Om det blir mildväder, kan den faktiskt lämna grytet och göra ett litet strövtåg. 
experimentfabrik (noun)	Långa tider vistades han vid Bofors järnverk, vars ledning han tillhörde och där han hade en stor experimentfabrik. 
stuckatur (noun)	Du ska få god markkontakt och svindlande takhöjd med stuckaturer. 
exploatering (noun)	Nu följde en exploateringens tid. 
studentekonomi (noun)	Det kunde kanske vara ett bra sätt att dryga ut studentekonomin, tänkte han. 
studentexamen (noun)	1793 kom han till Lund och tog sin studentexamen. 
leta fram (vbm)	Vi styrde stegen mot Gamla stan och letade oss fram till skoaffären, som Skogvaktarn talat så gott om. 
exportartikel (noun)	Skiftnyckeln uppfanns år 1892 av Johan Petter Johansson och är en stor svensk exportartikel. 
leta upp (vbm)	Den letar upp ett bra ställe att övervintra på. 
expressbyrå (noun)	Expressbyrån: de flyttar in. 
leverera (verb)	ivrig och vill leverera svar så snabbt som möjligt. 
extrapersonal (noun)	Jag hoppade till när jag såg att Bio Rio sökte extrapersonal. 
levnadsvillkor (noun)	Det är människans levnadsvillkor, ekologin, som har drivit fram denna utveckling. 
f (noun)	Pendeltåget går 10.22 f rår, Centralen mot Nynäshamn. 
f n (abm)	Sektorn bilism och transporter står f n för över 30 % av Sveriges koldioxidutsläpp. 
liberal (adjective)	Där kunde de nya liberala idéerna inom politiken debatteras. 
licens (noun)	I dag har samtliga av de då tillfrågade parterna köpt licensen fast mycket dyrare och utan samma rättigheter. 
fabrikationsfel (noun)	Vi måste som sagt undersöka telefonen för att se om det är ett fabrikationsfel. 
lida nederlag (vbm)	Högertrafikanhängarna led alltså ett svidande nederlag och i backspegeln kunde de konstatera att de gjort en väldigt dålig kampanj. 
stuka (verb)	Jag har stukat foten så jag får ta det lugnt ett tag, förklarar han. 
stum (adjective)	Välbehaget gjorde honom både blind och stum, 
stumfilm (noun)	De första filmerna var stumfilmer. 
fackord (noun)	På svenska kan vi också bilda ord genom att sätta samman två ord: fack + ord blir fackord. 
stupa (verb)	Vi sprang, cyklade och klättrade och stupade i säng tidigt på kvällen. 
facktidskrift (noun)	Större bibliotek har en tidskriftsavdelning, där du kan hitta både dagstidningar och facktidskrifter, ofta på flera olika språk. 
stycke (noun)	Orvar Lundin (i stycket 20) är alltså född 1966. 
likasom (adverb)	men prosten likasom växer, 
likaså (adverb)	Men större delen av de personer som invandrat till Sverige har blivit svenska medborgare och likaså deras barn. 
fajt (noun)	Man använder ord som fajt (fight) = slagsmål, plejs (place) = plats, ställe och fejs (face) = ansikte. 
stympa (verb)	Man kan stympa (hugga av) ord så att bibliotek blir bibbla och sabotera blir sabba. 
likblek (adjective)	ett lik + blek = likblek 
likhet (noun)	Han har som novellförfattare stora likheter med Tjechov och Maupassant. 
faktatext (noun)	Språket i en faktatext skiljer sig från språket i en skönlitterär text. 
liknelse (noun)	I Gamla testamentet kan man läsa liknelsen om Babels torn. 
liktorn (noun)	Chevreau är det enda, ifall man har liktornar eller dåliga fötter. 
likväl (adverb)	Och likväl visade sig vägen hem 
likvärdig (adjective)	När vi vill visa att man kan välja mellan två likvärdiga alternativ kan vi använda snedstreck: 
falla ned (vbm)	), nedfallna kottar samt kvistar och ris som lämnats kvar. 
falla ner (vbm)	Vi höll varandra i hand för att vi inte skulle falla ner mellan sliprarna. 
limma ihop (vbm)	Papyrusbladen limmades sedan ihop och rullades upp på en pinne till bokrullar. 
lind (noun)	Många efternamn börjar på Rönn-, Björk-, Gran-, Asp-, Lind- och Lönn-. 
lindrig (adjective)	Några enstaka småolyckor med lindriga personskador kunde man lätt bortse från. 
ställa sig upp (vbm)	Alla barnen ställde sig upp vid bänkarna, alla utom Pippi, som låg kvar på golvet. 
ställa till (vbm)	Något som människan har ställt till med. 
ställa till svars (vbm)	Det var inte viktigt vem som ställdes till svars, utan att hon fick svar. 
ställning (noun)	Kvinnorna fick en bättre ställning. 
familjeform (noun)	Men den här familjeformen kritiserades av många, bl a av Alva Myrdal som var en socialdemokratisk politiker och forskare. 
stämma (noun)	ty rådet var kallat till stämma. 
familjegemenskap (noun)	I det gamla bondesamhället räknades även alla anställda på gården in i familjegemenskapen. 
stämningsbild (noun)	I Doktor Glas (1905) och Den allvarsamma leken (1912) finns många stämningsbilder från Stockholms gator, parker och krogar. 
familjehögtid (noun)	I Sverige har Jesu födelse kommit i skymundan och de flesta firar julen som en stor familjehögtid. 
listig (adjective)	Men en del var listiga: 
familjesida (noun)	På familjesidan kan man annonsera när man får barn och när man gifter sig. 
familjetyp (noun)	Vi arbetar med hela människan och då får man titta på hennes miljö, arbetssituation, dagliga vanor, familjetyp ja allt. 
stå på spel (vbm)	Farmans eget anseende stod också på spel. 
litteraturhistoria (noun)	När August Strindberg gav ut romanen Röda rummet 1879 inleddes en ny period i den svenska litteraturhistorien. 
stå sig (vbm)	Det är min fru som står för inköpen hos oss. 
fan (interjection)	Fan va kul att se dig. 
fan (noun)	Jag har ta mig fan inte stulit några muttrar. 
liva (verb)	Det livade upp min vardag. 
fantasivärld (noun)	I stället flydde han in i en fantasivärld. 
fara (noun)	Åsa Det ska vara höga böter, för man utsätter ju andra för en fara. 
stöld (noun)	FAKTA De vanligaste brotten är: stöld, inbrott, narkotikabrott, trafikbrott och våldsbrott. 
livsglädje (noun)	Denna blandning av ljust och mörkt, av livsglädje och pessimism, finns också i kärleksdikten Som ett blommande mandelträd. 
stöna (verb)	Herregud, stönade Annika, vilket jävla gnäll. 
störta (verb)	Det bara störtade sig brinnande in i allt mörkret, som inte hade något slut. 
störta in (vbm)	Det bara störtade sig brinnande in i allt mörkret, som inte hade något slut. 
livsmedel (noun)	Vad var det nu jag hörde om det eller det livsmedlet? 
störta ner (vbm)	Vi klev försiktigt på sliprarna, höll varandra krampaktigt i hand för att vi inte skulle störta ner. 
fars (noun)	Jag hade aldrig sett några sådana kängor utom just min fars. 
livsmedelsorgan (noun)	FN:s livsmedelsorgan, FAO, uppskattar att världens boskapsindustri står för 18 procent av de globala utsläppen av växthusgaser. 
farsa (noun)	Alltså, farsan var typ sjuk och min brorsa typ vägrade. 
livssituation (noun)	De ser ofta negativt på hela sin livssituation, ältar misslyckanden och undviker 
livsstilsfaktor (noun)	Fast livsstilsfaktorer som t ex rökning har större påverkan på vår hälsa. 
fartyg (noun)	Fartygen som ångade över Atlanten för 100 år sedan hade med sig säckar med Amerikabrev. 
fartygsbolag (noun)	Fartygsbolagen hade särskilda ombud, agenter, ute i bygderna. 
farväl (noun)	Vi vinkade farväl åt mor, som skulle stanna hemma och laga kvällsmaten och inte fick gå med. 
livsviktig (adjective)	Sömnen är livsviktig och vi behöver den för att återhämta oss. 
fasa (noun)	Tanken på att få hem kronofogden är en fasa för många. 
livsåskådning (noun)	Kanalen är också forum för teater, dokumentärer och andra kreativa program om kultur och samhälle, vetenskap och livsåskådning. 
ljuda (verb)	På platteven visas The King live och från jukeboxen ljuder hans röst. 
fason (noun)	Då mamma lyfter opp det sista paketet ur julklappskorgen, ser jag på fasonen att det är en bok. 
fast (pl)	I dag är han fast besluten att det inte ska hända igen. 
fast mark (nnm)	Efter en lång färd över Atlanten satte Columbus sin fot på fast mark den 12 oktober 1492. 
sula (noun)	Lotta sätter sig på en bänk och tittar på sina snörkängor, de med den kraftiga praktiska sulan. 
summera (verb)	Och han summerade kontinuerligt värdet av de stulna varorna för att hålla reda på totalbeloppet. 
fastlag (noun)	Under fastlagen skulle man äta så mycket som möjligt, bland annat semlor, för att förbereda sig för fastan. 
sund (adjective)	Jag märker hur lätt det är att själv dras med och tycker inte det känns sunt. 
fastställa (verb)	Eva: Kan vi också fastställa dagordningen enligt förslaget? 
ljusstråle (noun)	Marie hade börjat intressera sig för uran och hur det kunde komma sig att det kom ljusstrålar ur uranet. 
ljuv (adjective)	Natten är ljuv, le blott och dansa! 
ljuvlig (adjective)	Sist fick vi en guidad tur på slottet här i närheten och en ljuvlig rundtur i slottsparken. 
fattigvård (noun)	Sociala förbättringar som rörde skolor, fängelser och fattigvård genomfördes. 
loge (noun)	Från Öckerö loge hörs dragspel och bas, 
surr (noun)	Det är tyst så när som på surret av de grönglänsande flugorna. 
loggbok (noun)	Columbus förde därför dubbla loggböcker. 
favoritlag (noun)	Det var en kusin som tog med honom på fotboll och favoritlaget blev Gais. 
sus (noun)	Där kan du fika och lyssna på vindens sus. 
sval (adjective)	I sommarnattsskymningen ljuvlig och sval, 
lokaltidning (noun)	Erika Men jag vill ju bara ha ett jobb på en lokaltidning. 
favoritsporter (noun)	Friidrott och fotboll är mina favoritsporter, berättar Jan som växte upp i en familj utan ett särskilt idrottsintresse. 
svalla (verb)	Jag trivs bäst när havet svallar 
lokomotiv (noun)	Elden flammade i det väldiga lokomotivet där de skyfflade in kol, gnistorna yrde vilt ut i natten. 
favoritställe (noun)	Ett favoritställe är vattenfall. 
favoritårstid (noun)	Det är inte min favoritårstid direkt. 
svansspets (noun)	Bara svansspetsen är fortfarande svart. 
svarsalternativ (noun)	De tillfrågade fick välja mellan dessa svarsalternativ: 
svarsbrev (noun)	I Sverige satt släktingar och vänner vid fotogenlampan och skrev svarsbrev. 
svarsord (noun)	för att avskilja tilltalsord, svarsord och utropsord från resten av meningen: 
lovlig (adjective)	Han var ytterst noga med att inte kliva utanför mattans ytterkant, det lovliga området. 
svartklädd (adjective)	Sen höjdes tempot när ett svartklätt rockband steg upp på scenen medan rökdimmorna tätnade. 
svartkrut (noun)	Forskare har betecknat denna som det största framsteget inom sprängämnestekniken sedan svartkrutet uppfanns. 
femma (noun)	Även i en hastighet på 50 km/timme kan du köra på femmans växel. 
femtedel (noun)	Men en femtedel av de utländska medborgarna är faktiskt födda i Sverige. 
luciafirande (noun)	Det moderna offentliga luciafirandet och sångerna är ett 1900-talsfenomen. 
lucianatt (noun)	Eftersom så mycket konstiga saker hände på lucianatten var det bäst att hålla sig vaken. 
luciatradition (noun)	Det är inte helt lätt att reda ut varifrån luciatraditionen som den ser ut i dag kommer. 
femtioårig (adjective)	Många av gästerna var stamgäster och i ett av rummen tycktes en femtioårig man ha flyttat in för gott. 
svenne (noun)	Det enda han säkert vet är att han aldrig vill bli som svennarna. 
femtiöring (noun)	Femtiöringen fick min far pruta av. 
luftrum (noun)	Detta luftrums storlek är olika i olika kulturer. 
fenomen (noun)	Ett speciellt fenomen när det gäller svordomar är det vi brukar kalla förvrängningar. 
lufttom (adjective)	Den är på ständig resa runt solen genom en lufttom rymd. 
svenska som andraspråk (nnm)	För att studera på universitet krävs betyg i svenska/svenska som andraspråk. 
svenskkurs (noun)	Föräldrarna gick på svenskkurs, men de umgicks bara inom den kurdiska kolonin i Bergsjön. 
lugna (verb)	De fnittrar nervöst i hissen, men väl uppe lugnar de ner sig. 
festival (noun)	Jag älskar allt med festivalen: musiken, kläderna och spänningen. 
festivalmiddag (noun)	Min flickvän brukar komponera en speciell festivalmiddag för den stora dagen. 
festkommitté (noun)	Till festkommitté valdes Elsa Hillman och José Gonzales. 
festlokal (noun)	På midsommarafton pryder folk sina hus, kyrkor, festlokaler, bilar och båtar med björkris. 
festmiddag (noun)	Pelle: Ja, det här var en riktig festmiddag. 
fettisdagsbulle (noun)	Före påsk äter man semlor, som i vissa delar av Sverige kallas fettisdagsbullar eller fastlagsbullar. 
fettlager (noun)	Den senare typen kan lagras i kroppens fettlager. 
fettsugning (noun)	Hon har gjort flera ansiktslyftningar, näsoperation, bröstimplantat, fettsugning, förstorade läppar m.m. 
fiber (noun)	Maten har blivit fetare och fattigare på fibrer. 
lunginflammation (noun)	Dottern dog av lunginflammation bara 34 år gammal och barnbarnet dog i en motorcykelolycka. 
svordom (noun)	De får ta emot flest hot, flest svordomar och glåpord av alla. 
lurvig (adjective)	Rönnerdahl han virvlar sina lurviga ben 
fiffig (adjective)	Kroppen har en fiffig lösning på problemet. 
fight (noun)	Man använder ord som fajt (fight) = slagsmål, plejs (place) = plats, ställe och fejs (face) = ansikte. 
svullnad (noun)	Gamla svullnader på några fingrar och en aning krokig tumme vittnar om att spelet är tufft. 
fik (noun)	Vi hänger ibland på fiket men oftast blir vi utkörda för vi konsumerar inte tillräckligt mycket. 
lussebulle (noun)	Hon och hennes följe, som består av tärnor, stjärngossar och en tomte, sjunger och bjuder på lussebullar. 
svält (noun)	Samtidigt är nästan en miljard människor hungriga och 16 000 barn dör av svält varje dag. 
fikande (noun)	En oskriven regel är att alla bör delta i fikandet. 
luta (noun)	valsar in i stugan och har lutan till hands, 
svärförälder (noun)	Vi ska fira ute på landet hos mina svärföräldrar. 
svärord (noun)	Då kunde de utan risk användas som svärord. 
filmbransch (noun)	När jag såg annonsen kände jag på mig att det var mitt öde att jobba inom filmbranschen. 
filmföreställning (noun)	Då genomfördes nämligen världens första offentliga filmföreställning i Paris av de franska bröderna Auguste och Louis Lumière. 
lyckligtvis (adverb)	Men lyckligtvis får jag syn på en plansch på en sida inne i boken. 
lyckoland (noun)	Expediten satt sammanhukad kvar på sin röda pall och såg frågande på hans vandring genom lyckolandet. 
filmkväll (noun)	Så det blir mest fester hemma hos kompisar eller filmkvällar. 
lyda (verb)	Ungefär så lyder ett kurdiskt ordspråk som Farman Sediqs släktingar ofta citerade under hans uppväxt. 
lyfta fram (vbm)	Lyft fram dina starka sidor och kvalifikationer, men utan att överdriva. 
filmproducent (noun)	Jag har redan provat på en hel del i livet ; barpianist, nattklubbschef, filmproducent, massör, författare, konstfotograf och mäklare. 
lyfta sig (vbm)	Spänner händerna, lyfter mig upp på fingrarna, sträcker på höger ben. 
filmregissör (noun)	Ingmar Bergman (f 1918) är internationellt känd som teater- och filmregissör. 
lyftkran (noun)	Var båtklubb hyr en lyftkran, för då går det mycket lättare. 
swimmingpool (noun)	Där finns 1100 bostäder samt kontor, hotell och världens högst belägna swimmingpool som ligger på våning 76. 
filmskådespelerska (noun)	Greta Garbo (1905-1990) fick sitt genombrott som filmskådespelerska i Gösta Berlings saga (1924). 
lyse (noun)	Att möta en mörkklädd cyklist utan lyse en regndisig mörk kväll kan vara en mycket otäck upplevelse. 
lysmask (noun)	Ett hade en lysmask inunder sig. 
lyssnare (noun)	Hon har också haft en egen frågespalt i radio där lyssnarna har fått ställa frågor om livet. 
lystra (verb)	Han håller paraplyet över Lydias huvud, lystrar till minsta rörelse som i en skugglek. 
lyx (noun)	Nästan alla lånord från den här tiden har med lyx att göra. 
sydpol (noun)	Jordaxeln är en tänkt axel som går från nordpolen, genom jordens medelpunkt till sydpolen. 
final (noun)	När jag ser tävlingar hemma i stan tvingas jag att väcka henne när det är stora finaler. 
lyxig (adjective)	Just då var det den största, högsta och lyxigaste 5 byggnaden i världen. 
finanser (noun)	En sådan expedition skulle förstås kosta mycket pengar och Columbus la ner mycket tid på att försöka hitta finanser. 
lyxintresse (noun)	Att vara äventyrare förefaller ju vara ett lyxintresse. 
läcka (verb)	Man befarar att innehållet kan ha läckt ut i marken och grundvattnet. 
finansiering (noun)	Det har inte varit en enkel resa att klara finansieringen. 
läcker (adjective)	Jag brukar titta på fotboll på tv, för det finns så många läckra fotbollsspelare. 
finansman (noun)	Han var en av Europas stora finansmän men betecknade sig själv som en sorts socialdemokrat, men med modifikationer. 
läderhandel (noun)	Det var än till en järnaffär, än till en fröhandel, än till en läderhandel. 
syfta (verb)	Ni bokmalar, sa han och syftade då också på sin syster, bibliotekarien. 
fink (noun)	och ekorren och finken och vårens första gök 
finkläder (noun)	Mina bästa finkläder så klart! 
sylta (noun)	Till jul äter man julbord, ett smörgåsbord som är utökat med julkorv, sylta, lutfisk, skinka och risgrynsgröt. 
lägga för (vbm)	Det man lagt för sig på tallriken skulle man äta upp. 
syndaflod (noun)	Där berättas att efter syndafloden talade alla människor samma språk. 
lägga ned (vbm)	Han är målinriktad och lägger ned mycket tid på att få bra betyg. 
firande (noun)	Men i Sverige bygger firandet också på andra traditioner än de kristna. 
lägga om (vbm)	Man säger att ämnesomsättningen förändras i min ålder, så det är väl dags att lägga om vanorna. 
synlig (adjective)	Det är synliga, eller rättare sagt hörbara, spår efter ett samhälle som var hårt geografiskt åtskilt. 
synnerligen (adverb)	Han har en ovanlig snabbhet på plan, han är 1,92 m lång och han är en synnerligen duktig tekniker. 
synonym (noun)	Bör man använda synonymer i stället? 
synonym (adjective)	Därför är det inte så konstigt att äggätande har blivit synonymt med påsk. 
synonymordbok (noun)	Våra vanligaste främmande ord är också ett slags synonymordbok. 
fiskare (noun)	Man måste städa, byta vatten och ge fiskarna mat, och vattnet måste vara lagom varmt och lagom surt. 
lägga till (vbm)	När vi skjuter in eller lägger till något i en mening kan vi använda parentes eller tankstreck: 
lägga ägg (vbm)	Många insekter övervintrar bakom bark, andra lägger ägg som klarar vintern medan de själva dör. 
läka (verb)	Alla sår de hade fått läkte av sig själva. 
läkemedel (noun)	Hon fick då göra något hemlighetsfullt läkemedel som kunde ge bättring. 
syskonrelation (noun)	e _ Vissa av dessa kritiker håller med om att syskonrelationer kan bestämma hur vi beter oss inom familjen. 
fixering (noun)	Beteendet skulle utvecklas till en fixering som sysselsatte honom under flera år. 
lämna fram (vbm)	Han lämnade fram travar med böcker men bibliotekarien förklarade att man högst fick låna tre åt gången. 
syskonroll (noun)	Så hur ser då typiska syskonroller ut? 
lämna igen (vbm)	Han hade låtit sin mamma lämna igen de tre böckerna. 
syskonskara (noun)	Hur påverkas då det sista barnet i en syskonskara? 
lämna kvar (vbm)	), nedfallna kottar samt kvistar och ris som lämnats kvar. 
syskrin (noun)	Av Anna får jag sedan en utmärkt vacker liten broderad nåldyna, som passar till ett fack i syskrinet. 
sysselsätta (verb)	Beteendet skulle utvecklas till en fixering som sysselsatte honom under flera år. 
fjällkedja (noun)	I väster höjer sig den skandinaviska fjällkedjan. 
sysselsättning (noun)	Nils Ferlin hade en stormig ungdom med många olika sysselsättningar ; han arbetade bl a som skådespelare och sjöman. 
fjällsame (noun)	Fjällsamerna företog långa flyttningar med sina familjer och renhjordar under våren, sommaren och hösten. 
fjärd (noun)	blommorna dofta och fjärdens vatten 
fjärdedel (noun)	Den utgör ungefär en fjärdedel av den totala sömnen. 
fjärran (adverb)	Inte ett ljud hörs utom en ugglas hoande i fjärran. 
säck (noun)	Han sysslade med andra, mycket viktigare uppgifter än att springa omkring med gåvor i en säck. 
säd (noun)	Bönderna tillverkade själva sitt brännvin av säd. 
sädeskorn (noun)	Nötter, ollon, äppelkärnor, sädeskorn, allt har de lagrat i utgrävda hålor i marken. 
länge sen (abm)	Det var länge sen. 
säga ifrån (vbm)	Kroppen säger ifrån och då ska man lyssna. 
flaggparad (noun)	Dagen firas med flaggparader och kungen delar ut flaggor till olika organisationer. 
flamma (verb)	Elden flammade i det väldiga lokomotivet där de skyfflade in kol, gnistorna yrde vilt ut i natten. 
längtan (noun)	Det beror på att Freja inte kunnat sova på flera nätter av längtan efter dig. 
länk (noun)	Bifoga eventuellt länk till CEFR. 
säkerhet (noun)	Det är för din egen säkerhet som 
flanörlitteratur (noun)	Den s k flanörlitteraturen var en viktig strömning vid sekelskiftet och Söderberg sågs som den främste av dessa författare. 
länsstyrelse (noun)	Länsstyrelsen ansvarar bl a för samhällsplaneringen, miljö- och naturskyddsfrågor, civilförsvaret, vissa socialvårdfrågor m m. 
säkerhetständsticka (noun)	I mitten av 1800-talet kom den svenska säkerhetständstickan. 
lära (noun)	Då var ej den läran: 
säljare (noun)	Garanti betyder att säljaren ansvarar för att en vara fungerar och behåller kvaliteten under en bestämd tid. 
säljteknik (noun)	Det tycks vara något i deras säljteknik som retar upp folk. 
lärarhögskola (noun)	Hösten 2004 började hon på Lärarhögskolan i Stockholm. 
lärarinna (noun)	Det var ett hårt slag för Selma, som vid den här tiden utbildade sig till lärarinna i Stockholm. 
lärdom (noun)	För mycket lärdom kan knäcka den friskaste. 
flight (noun)	De senaste 19 dagarna har jag gjort 14 flighter på tre kontinenter ... så det blir en del flaxande. 
lärka (noun)	Lycklig som en lärka uti majsolens sken, 
sängkammare (noun)	Kom in du, säger fadern och går in i sängkammaren. 
flina (verb)	Lydia flinar, inte kan så lite tid ta tre år. 
flis (noun)	Numera finns även växthus som får energi från flis och pellets. 
flit (noun)	Det krävs både ansvarskänsla och flit för att ta hand om en häst. 
läsa lagen (vbm)	och läste för köttet lagen! 
läsa opp (vbm)	Hon läser opp namnet på mottagaren, stavar sig fram genom otydligt skrivna julklappsrim och langar ut julgåvorna. 
läsa på (vbm)	Det som många utländska affärsmän uppskattar är att svenskarna brukar komma väl förberedda och pålästa till ett möte. 
läsande (noun)	ande (av verb på a) ; betecknar handling) ett hoppande, ett läsande 
läsebok (noun)	Här följer en text om häxor hämtad ur en läsebok i historia för grundskolan. 
flott (noun)	och sen med flottet kan smörja stövlarna gratis. 
sätta av (vbm)	Han blev avsatt och utvisad ur Sverige. 
sätta bo (vbm)	Därpå: möbelhandlarn, tapetserarn: han sätter bo. 
flugprick (noun)	Jag tycker, det ser ut som ett rakt streck med en liten flugprick över. 
flyg (noun)	Då är risken mindre att de har fraktats med flyg, vilket är det sämsta transportsättet. 
flygare (noun)	Enoch Thulin utbildade där såväl civila som militära flygare, men han omkom själv tragiskt vid en flygolycka redan 1919. 
lätta (verb)	Försöken att med aptitretande animationer lätta upp omfattande, kompakta textmängder löser heller inte problemet. 
lättantändlig (adjective)	De innehöll det giftiga ämnet fosfor, var mycket lättantändliga och vållade många skador. 
sätta samman (vbm)	Se upp med särskrivningar av sammansatta ord skol matsal i stället för skolmatsal o.d. 
flygledning (noun)	Inflygningen kan dessutom snabbas på om flygledningen snabbt ger order om vilken landningsbana piloten ska använda sig av. 
sätta sig in (vbm)	Försök att sätta dig in i arbetsgivarens situation ; varför ska han eller hon anställa just dig? 
lättillgänglig (adjective)	Många av Frödings dikter är lättillgängliga och humoristiska, t ex Våran prost. 
flygledningssystem (noun)	Men först måste många små lokala kontrollstationer i olika länder samordnas till större flygledningssystem. 
sätta sin fot (vbm)	Efter en lång färd över Atlanten satte Columbus sin fot på fast mark den 12 oktober 1492. 
flygolycka (noun)	Enoch Thulin utbildade där såväl civila som militära flygare, men han omkom själv tragiskt vid en flygolycka redan 1919. 
flygplansfönster (noun)	Snötäckta fält och granar klädda i ljus och glitter var det första han såg av Sverige genom flygplansfönstret. 
lättmjölk (noun)	Däremot tänker jag på vad jag sätter i mig, Jag bar helt gått över till lättmjölk och lättmargarin. 
flygresa (noun)	Många indier gör nu sin första flygresa. 
flygskola (noun)	Hon sökte till och kom in på Thulins flygskola i Ljungbyhed 1919. 
flygtrafik (noun)	Flygtrafiken bara växer och får fler och fler passagerare för varje år. 
flyguppvisning (noun)	Han hade många modell flygplan och gick ofta på flyguppvisningar. 
lättsömn (noun)	Man har mest djupsömn under första delen av natten och mest lättsömn och REM-sömn under den senare delen. 
så länge som (abm)	stanna kvar så länge som möjligt. 
flygväg (noun)	Ett sätt att minska flygets miljöpåverkan är att hitta rakare flygvägar. 
flykt (noun)	Efter flykten från Sverige levde Almqvist i Nordamerika till 1865. 
så pass (abm)	Men ändå så pass nära 
lättöverskådlig (adjective)	Ansökningsbrevet ska vara välstrukturerat och lättöverskådligt. 
flytta bort (vbm)	Tränaren går i det våta gräset, han flyttar sig bort till linjerna för hundrametersmålet. 
sådär (adverb)	Sådär som jag aldrig har kunnat göra. 
lådvin (noun)	Det finns inget bättre än att öppna ett härligt lådvin och dricka tillsammans med polarna. 
således (adverb)	Av dessa har således knappt 55 procent invandrat själva och drygt 45 procent är födda i Sverige. 
sålla (verb)	Sålla bland de kurser du har gått om det är många. 
flyttbar (adjective)	Skriv även något om din familjesituation, till exempel om du är flyttbar (ifall tjänsten kräver det). 
sålunda (adverb)	Eftersom måltiden sålunda är slutad, borde vi ju resa oss upp, men det gör vi inte. 
flyttning (noun)	Fjällsamerna företog långa flyttningar med sina familjer och renhjordar under våren, sommaren och hösten. 
lågsko (noun)	Fotografen var klädd i mörkgrå ullrock, lågskor och kostym. 
lånekort (noun)	Varje gång han lämnade fram sin bok och sitt lånekort för registrering kände han sig tilltufsad. 
lånetelefon (noun)	Vi sätter i sim-kortet i lånetelefonen så kan du börja använda den direkt. 
långbent (adjective)	Det där långbenta barnet kan han inte dela sin förtjusning med. 
långfilm (noun)	Den första långfilmen med ljud, Jazzsångaren, hade premiär i USA först 1927. 
fnissa (verb)	Men han hörde dem inte och märkte inte att några fnissade och att andra fnös föraktfullt. 
långfredag (noun)	Därför var det viktigt att gömma undan allt som en häxa kunde rida på, natten mellan skärtorsdagen och långfredagen. 
fnysa (verb)	Men han hörde dem inte och märkte inte att några fnissade och att andra fnös föraktfullt. 
foga sig (vbm)	Skons skinn fogade sig villigt efter fotens alla knylor, liktornar, utväxter. 
långivare (noun)	År 1851 anklagades han för förfalskning och för att ha försökt förgifta en av sina långivare. 
långlopp (noun)	Under långloppen hinner Jan också smita ut i köket och laga till lite snabbmat. 
söderifrån (adverb)	Kustlandet i övre Norrland var bördigt, och där bodde svenskar som flyttat dit söderifrån. 
långsmal (adjective)	De skepp man använde var långsmala och vackert formade. 
folkgrupp (noun)	Det handlar också om mänskliga rättigheter, solidaritet mellan kvinnor och män och mellan olika folkgrupper och länder. 
söka upp (vbm)	Och så gick de för att söka upp den gamle trädgårdsmästaren. 
sökning (noun)	En sådan sökning kan man också göra med hjälp av datorn. 
folkhemstal (noun)	Talet blev berömt och skulle gå under namnet Folkhemstalet. 
långtidsminne (noun)	Långtidsminnet är minnen vi kan behålla i flera år. 
sömn (noun)	Att ta igen sömn går bra 
sömnbehov (noun)	Och sömnbehovet minskar med åren. 
sömnbrist (noun)	Förmodligen beror det på sömnbrist. 
folkmassa (noun)	En uppretad folkmassa stoppade tidigt på morgonen nedhugg-ningen genom att klättra upp i träden. 
sömncykel (noun)	Efter en kort tids drömsömn börjar sömncykeln om igen med steg 2. 
sömndjup (noun)	Det är alltså sömndjupet natten därpå som gör att man klarar av en del nattvak. 
sömnforskning (noun)	Sömnforskningen kommer ständigt med nya rön. 
lår (noun)	Efteråt är det viktigt att stretcha musklerna i höften, låret och vaden för att inte råka ut för träningsvärk. 
sömnighet (noun)	Men vi vuxna människor måste kväva våra gäspningar och kontrollera vår sömnighet. 
låsa in (vbm)	Hjärnan låser liksom in minnet då vi sover. 
folkpension (noun)	Sjukförsäkring, barnbidrag och folkpension infördes. 
sömnproblem (noun)	Sömnproblem är vanligare bland kvinnliga studenter. 
sömnstörning (noun)	Dåligt minne kan helt enkelt bero på sömnstörningar. 
låtsa (verb)	Jag skulle låtsas att jag inte hade sett det. 
sömntuta (noun)	Jag får veta att jag är en latmask och 5 en riktig sömntuta. 
