driva (verb)	Alkohol får till exempel bara säljas i särskilda, statliga butiker som drivs av Nya System AB. 
springa fram (vbm)	De andra barnen springer fram till Klara. 
drottning (noun)	Här ser vi Sveriges kung, Carl XVI Gustaf, och hans drottning, Silvia, född Sommerlath. 
springa ut (vbm)	Och efter en stund så springer Berit och Kurt-Allan ut ur bastun och hoppar ner i det kalla vattnet. 
sprit (noun)	Trots dessa lagar, eller kanske på grund av dem, tycks svenskarna ha problem med spriten. 
dryg (adjective)	Sommarlovet slutar den första november och sen har man förstås en dryg pers, till jullovet börjar den elfte november. 
spritförbud (noun)	röstade man om spritförbud. 
dräkt (noun)	I Varje landskap finns det olika dräkter. 
kultur (noun)	I polykrona kulturer ser man tiden som en punkt. 
spränga (verb)	Eller om det finns en terrorist ombord som vill spränga planet. 
dröja (verb)	TELEFONISTEN: Var god och dröj ett ögonblick. 
dröm (noun)	Ytterst tacksam över att det hela bara var en dröm. 
kulturliv (noun)	och svenskt kulturliv och går igenom programmet gång på gång. 
dubbel (adjective)	Efter en ganska kort tid har summan vuxit till det dubbla p g a avgifter och räntor. 
språkhistoria (noun)	För en människa som inte fördjupat sig i språkhistoria är urnordiskan obegriplig i dag. 
duka (verb)	Han har lånat några extra stolar av grannarna och han har dukat. 
duktig (adjective)	skolan och han var också duktig i skolan, precis som pappa! 
dum (adjective)	Men fråga inte så dumt! 
språkkurs (noun)	Varför inte en språkkurs? 
kunglig (adjective)	De flesta tittar på Kungliga slottet, 
språklig (adjective)	Miraklen infinner sig, ganska ofta, och det är om dessa mirakel av språklig förståelse som jag vill tala. 
kurator (noun)	Annika Sundberg är kurator och livscoach i tidningen NÄRA DIG. 
dvs (adverb)	fick vi allmän rösträtt i Sverige, dvs. 
dygn (noun)	I norra Sverige skiner solen 24 timmar om dygnet under sommaren (ibland är det förstås mulet! 
dygnet runt (abm)	Ja, då kan du ta ut pengar dygnet runt. 
dyka (verb)	På senare år har vargar dykt upp då och då nära stora städer och samhällen. 
dyslektiker (noun)	Skoltiden var svår för han var dyslektiker. 
kustlinje (noun)	Kustlinjen är lång och det finns mer än 100000 sjöar. 
spänna fast (vbm)	Spänn fast säkerhetsbältet, är du snäll! 
kuva (verb)	kuvas av intet i världen. 
kvadrat (noun)	220 kvadrat, 1,2 miljoner bara. 
kvadratmeter (noun)	Rummet är på 18 kvadratmeter. 
därefter (adverb)	Därefter startar vårterminen, omkring den nionde- tionde januari (det är lite olika i olika kommuner). 
kvar (pl)	Jag sveper det sista av ölet i glaset och hänger kvar med blicken i hans ögon. 
däremot (adverb)	Däremot tycker folk inte att det är acceptabelt att bryta mot 30-kilometersgränser, säger Lars Åberg. 
spågumma (noun)	Kanske redan om några månader, fortsätter spågumman. 
spår (noun)	Det fanns flera spår för oss längdåkare: Silverspåret 10 km, Guldspåret 15 km och Världsmästarspåret 25 km. 
däri (adverb)	Den som gräver en grop åt andra, faller själv däri. 
stabil (adjective)	Det kostar bara 800 kronor, det är av lättmetall och mycket stabilt. 
kvinnlig (adjective)	Är 2000 skrevs 200 kvinnliga sökande in. 
då och då (abm)	De verkar sova lätt och öppnar ett öga då och då för att kolla vad som händer. 
kvist (noun)	Den äter mest löv och kvistar och den kan äta 50-60 kg per dygn. 
kvitta (verb)	Daniel: Det kvittar * att den är lite dyr. 
död (adjective)	LISA: Olas pappa är död. 
döda (verb)	Svenskarna slogs förtvivlat, och Karl själv dödade åtminstone tre fiender, men efter åtta timmar var striden slut. 
kvm (noun)	Boarea ca 74 kvm, 3 rum varav 2 sovrum. 
dödstrött (adjective)	Den siste, den dödströtte, är Straat. 
kvällssol (noun)	Balkongen är liten och ligger mot norr, så man har ingen kvällssol där. 
döpa (verb)	De fick en son som de döpte till Harald, Emil, Gustav (Emil efter morfar och Gustav efter farfar). 
dörr (noun)	Så frigjorde han sig från frågan och började gå mot dörren. 
kyckling (noun)	De har djur istället, t.ex. kor, svin, får, höns och kycklingar. 
kyl (noun)	Jag har precis köpt ny kyl, frys och mikro. 
kylskåp (noun)	Det finns en dusch, en toalett, en spis, ett kylskåp, en ugn och en diskbänk och flera skåp. 
e-postadress (noun)	Brian: Lisa, vad har du för e-postadress? 
kyrka (noun)	Nu har vi bara elva gotiska kyrkor kvar! 
effektiv (adjective)	Men jag tycker att jag är mer effektiv om jag gör flera saker på samma gång. 
stark (adjective)	Ibland kan ett av språken vara det känslomässigt starkare och framkalla kodväxling i laddade situationer. 
starköl (noun)	På lördagarna dricker han en halv flaska vin eller två starköl. 
start (noun)	Det var starten för det som sedan blev Telefon AB L M Ericsson. 
kyss (noun)	Kyssar från din Mimmi 
kyssa (verb)	Han bugar igen och kysser henne på handen. 
källa (noun)	Källa: USA Today 2002 
stat (noun)	Staten har också fått en ny uppgift i att få dem att stanna i landet. 
kämpa (verb)	På 1800-talet var människorna i Sverige mycket fattiga och de fick kämpa hårt för att få mat och kläder. 
kändis (noun)	Jag ska bli kändis, popsångare eller skådespelare, som Brad Pitt. 
känna igen (vbm)	Jag kände så väl igen honom. 
stativ (noun)	Då ska du ta det här stativet! 
känna sig (vbm)	Om dessa blev ostraffade kände han sig djupt kränkt ; om de belönades i onödan led hans rättskänsla. 
efteråt (adverb)	Teve sänder både från prisceremonin och festen efteråt, och i många länder följer man evenemanget med stort intresse. 
egen (adjective)	Han startade ett eget företag där och efter fem år flyttade familjen efter honom. 
statschef (noun)	Deras dotter Victoria är kronprinsessa och kommer att bli statschef efter sin far. 
statsman (noun)	Jag drömde om en jättesal, där statsmän satt på rad 
statsminister (noun)	Regeringen består av ungefär tjugo ministrar och chefen för regeringen kallas statsminister. 
ej (adverb)	Men ej skiljas från vännen min utan att fälla tårar. 
kär (adjective)	Får jag föreslå att vi skalar för vår kära värdinna? 
kärlek (noun)	och snart blir jag sjuk av all kärlek 
ekologisk (adjective)	Ekologisk, vegetarisk mat i lugn miljö. 
ekonom (noun)	Speciellt för ekonomer ser framtiden ljus ut. 
ekonomiavdelning (noun)	För 10 år sedan började jag på ekonomiavdelningen på ett stort företag. 
ekonomisk (adjective)	Socialdemokraterna (Sveriges socialdemokratiska arbetareparti) (s) vill verka för social och ekonomisk jämlikhet. 
kärnkraft (noun)	röstade vi om kärnkraften. 
kärring (noun)	När han inte är på gott humör, säger han tanten eller kärringen. 
el (noun)	Pr: 4 175000 el. 
elavdelning (noun)	Det finns många avdelningar på ett varuhus: en parfymavdelning, en sportavdelning, en elavdelning, en skoavdelning osv. 
eld (noun)	Man tänder eldar och sjunger vårvisor. 
stereo (noun)	Framför oss står tv, video och stereo av senaste modeller. 
kö (noun)	Det är lång kö till kassan och hon måste stå och vänta i nästan tio minuter. 
köksbord (noun)	De sitter vid köksbordet och diskuterar olika alternativ. 
elefant (noun)	Det är en elefant! 
sticka (noun)	Gumman, hon tog vita stickor av furu. 
elektriker (noun)	På gymnasiet kan man välja att studera till ett yrke, som t ex kock, elektriker, hårfrisörska eller något annat. 
elektronisk (adjective)	Han är mycket praktisk och kan reparera bilar och fixa elektroniska apparater. 
elev (noun)	En elev räcker upp handen. 
kön (noun)	diskrimineras på grund av kön, etnicitet, sexuell läggning eller funktionshinder. 
stig (noun)	De hittar en liten stig och följer den. 
stiga (verb)	Du ska få sen, när vi stigit opp från bordet. 
köp (noun)	Och så får du en film på köpet! 
eller hur (inm)	Och dessutom är hon ju ganska snygg, eller hur? 
stil (noun)	kafé i modern stil. 
köpare (noun)	Köparen var mycket nöjd, men i måndags meddelade en expert på Nationalmuseet att tavlan inte är av Zorn. 
emellertid (adverb)	Inne hos Millan är det emellertid ljust och varmt, för det står levande ljus överallt, och det doftar gott. 
emigrera (verb)	Sammanlagt emigrerade cirka en miljon svenskar till den amerikanska kontinenten. 
köra in (vbm)	De kör in där, parkerar och stiger ur. 
emot (preposition)	Mitt emot henne sitter Bodil, med handen på bordet. 
stipendium (noun)	Skriv övriga uppgifter som kan vara av intresse för arbetsgivaren, t ex körkort, stipendier, längre utlandsvistelser och ideellt arbete. 
stirra (verb)	Mina ögon är ganska fina, men ingen ser dem eftersom alla stirrar på min näsa. 
körkort (noun)	(Jag har inte någon bil och inte något körkort.) 
en aning (nnm)	Även om din näsa är en aning stor har du fina ögon. 
en annan (pnm)	Det hela slutar med att hon får barn med en annan. 
stjärna (noun)	Ät min get som heter Stjärna. 
stjärngosse (noun)	Lucia följs av tärnor med glitter i håret och stjärngossar med strutformade mössor. 
kött (noun)	När vi handlar i affären lockas vi av exotiska frukter, druvor från Sydafrika och kött från Brasilien. 
stjärngossemössa (noun)	Bara en av pojkarna har stjärngossemössa, men två stycken har i alla fall vita skjortor. 
köttbulle (noun)	En gång i veckan äter han köttbullar, korv, pannkaka och ärtsoppa och fisk av något slag. 
köttfärs (noun)	Jag ska be att få tre hekto köttfärs. 
köttfärspaj (noun)	Lisa tänker laga en köttfärspaj och Konsum har extrapris på köttfärs. 
en och en (pnm)	På morgonen äter familjen fil och flingor och Erik dricker en och en halv kopp kaffe med en sockerbit. 
labb (noun)	Vårt labb är jättestort, nästan för stort. 
stoj (noun)	barnens lek och stoj. 
lag (noun)	Den lagen avskaffades 1944. 
stolt (adjective)	Jag är både lycklig och stolt! 
stopp (noun)	Om det blir stopp måste du ringa till receptionen. 
stoppa (verb)	Kläderna hänger han in i garderoben och några andra prylar stoppar han in i skåpen. 
stoppa in (vbm)	Kläderna hänger han in i garderoben och några andra prylar stoppar han in i skåpen. 
lagom (adverb)	Var lagom duktig och tro inte att du är bättre än andra. 
lagra (verb)	Den senare typen kan lagras i kroppens fettlager. 
enligt (preposition)	Och den förmår inte rymma fler djupare och meningsfulla relationer än så, enligt Robin Dunbar. 
enorm (adjective)	Jag känner en enorm glädje över att den här perioden är över. 
stork (noun)	medan storkarna redde sitt bo. 
lakan (noun)	Byt lakan i sängen. 
ens (adverb)	Människor refererade till Jantelagen utan att ha läst boken eller ens veta vem Sandemose var. 
lamm (noun)	— Jag ska äta lamm med vitlök och rosmarin. 
storlek (noun)	Hon borde köpa skor i storlek 40 men om hon kröker tårna lite kan hon ha 39. 
ensamhushåll (noun)	46 procent av hushållen är ensamhushåll. 
landa (verb)	Efter en halvtimme ser hon Stockholm, och efter en kvart landar planet på Arlanda. 
ensamstående (adjective)	Det finns ju inte längre några moraliska eller religiösa strömningar i samhället som fördömer en ensamstående mor. 
stormarknad (noun)	Jag åker till stormarknaden och handlar. 
landgräns (noun)	Sverige har landgränser mot Norge och Finland men inte mot Danmark. 
enspråkig (adjective)	När du kommer till slutet av Rivstart kan du börja använda en enspråkig ordbok. 
storstad (noun)	Ska man bo i lägenhet eller i villa, på landet, i småstad, i storstad eller i förort? 
landsbygdsparti (noun)	Hette tidigare Bondeförbundet och är fortfarande ett landsbygdsparti med betoning på miljöfrågor. 
envis (adjective)	Han: Var inte så envis! 
landshövding (noun)	På flygplatsen står landshövdingen och tar emot dem. 
stortå (noun)	Då strök och masserade han stortårna på mig i ca tio minuter och tänk! 
storvinst (noun)	Gunnar vann storvinsten 3 miljoner kronor. 
erbjuda (verb)	Det finns även s.k. folkhögskolor, som erbjuder både studieplats och boende. 
erfarenhet (noun)	I stället vill jag tala om mina egna erfarenheter: hur man klarar sig på andra språk än sitt eget. 
landsväg (noun)	Jag har bott vid en landsväg i hela mitt liv 
strand (noun)	Ibland stannade vi och lyssnade på fåglarna, och ibland vilade vi på stranden. 
stress (noun)	Men jag misstänker att huvudvärken beror på stress. 
etablera (verb)	Det tar flera år att etablera sig. 
stressig (adjective)	Den här veckan har varit extra stressig för Fatoush. 
larm (noun)	Om du trycker fel kod eller har dörren öppen mer än en halv minut går larmet. 
etc (adverb)	Passera staket, gärdsgårdar, grindar etc, utom till annans tomt. 
etik (noun)	Etik och moral är viktiga frågor för partiet. 
lasagne (noun)	Patrik: Lasagnen är för salt. 
etnisk (adjective)	Arbetsplatsen passar alla arbetstagare oavsett kön, etnisk eller religiös tillhörighet, funktionshinder eller sexuell läggning. 
lat (adjective)	Hon är faktiskt ganska lat. 
stridsvagn (noun)	Men att försvara Sverige innebär mer än soldater och stridsvagnar. 
strumpa (noun)	Hennes strumpor är borta. 
etta (noun)	Här har vi ju en stor etta i ett gammalt hus nära centrum. 
laxrosa (adjective)	Väggarna i vardagsrummet är laxrosa. 
le (verb)	Det var Gary själv som stod där och log sitt bredaste leende mot dem. 
evenemang (noun)	Teve sänder både från prisceremonin och festen efteråt, och i många länder följer man evenemanget med stort intresse. 
ledsen (adjective)	Ledsen hör du du, säger han, men jag blir sen ikväll. 
sträck (noun)	jag sett vildgässens sträck under kvällande sky. 
eventuell (adjective)	På kvällen halvklart, eventuellt sol, 6- 9 grader. 
ex (noun)	Det är också vanligt med sammansättningar, t ex Almgren, Lindgren, Ekstam, Ekblad, Asklöv, Lindkvist och Hägglöf. 
exakt (adjective)	Man har gjort en exakt kopia av museet och besökaren rör sig runt som i ett dataspel. 
sträckläsa (verb)	Jag fick En svensklärares dagbok i julklapp och den sträckläste jag. 
lejon (noun)	Det är ett lejon. 
leka (verb)	Ibland kunde han gå ut och leka också. 
exempel (noun)	En möjlighet att fortsätta i annan form fanns förstås, inom Stockholm till exempel gick fem postturer om dagen. 
leksak (noun)	Mycket av min lek gick ut på att bygga leksaker och prova nya konstruktioner. 
strömming (noun)	Sillen är en fisk som lever på ost- och västkusten ; På ostkusten heter den strömming. 
expert (noun)	Köparen var mycket nöjd, men i måndags meddelade en expert på Nationalmuseet att tavlan inte är av Zorn. 
student (noun)	När Adam började var han fattig student. 
leta (verb)	Jag letar igenom minnet efter sammanhang där den här killen skulle kunna passa in, men ingenstans dyker han upp. 
studenthem (noun)	På Armégatan i Solna ligger ett studenthem. 
export (noun)	En del av järnet använder man inom svensk industri, men en stor del går på export. 
studentmössa (noun)	Unga och gamla studenter sätter på sig vita studentmössor, barn kastar smällare och ibland har man fyrverkeri. 
studentrum (noun)	Men det är inte så mycket, för man måste betala studentrum, mat, böcker och allt annat. 
exportindustri (noun)	Man har stor exportindustri, men även annan export, musik till exempel. 
studenttidning (noun)	Studenttidningen har intervjuat några utbytesstudenter i Sverige. 
leve (noun)	Ett fyrfaldigt leve för födelsedagsbarnet! 
studie (noun)	Det tycker många i en brittisk studie. 
extra (adjective)	En extra växel skulle lösa problemet. 
leverans (noun)	Det är problem med en leverans. 
extrajobb (noun)	Nu vill hon ha ett extrajobb, för hon behöver pengar. 
levnad (noun)	och alla min levnads dagar. 
studiecirkel (noun)	Ca två miljoner personer studerar i studiecirklar/år. 
extrapris (noun)	Lisa tänker laga en köttfärspaj och Konsum har extrapris på köttfärs. 
studielån (noun)	Hassan tjänar bra men Linda har studielån. 
libanesisk (adjective)	Jag älskar libanesisk mat. 
liberal (noun)	folkpartiet liberalerna (fp) eller folkpartiet 
studieplats (noun)	Det finns även s.k. folkhögskolor, som erbjuder både studieplats och boende. 
fack (noun)	Jag blev medlem i facket där, och jag var också med i nykterhetsrörelsen. 
fackförening (noun)	Arbetarna började organisera sig i fackföreningar och Socialdemokratiska arbetarepartiet grundades år 1889. 
lifta (verb)	Efter en dag på Kebnebuse fjällstation gick vi till Nikkaluokta och liftade till Kiruna. 
stund (noun)	Han måste w ha tittat en stund för nu vinkar han. 
stuva (verb)	runt gård och stuva. 
stygn (noun)	Mamma körde mig till sjukhuset och de har sytt tre stygn. 
liksom (adverb)	Jag har liksom inte hunnit, svarade Emil. 
falla (verb)	Men den som föll i strid kunde få komma till Oden på hans gård Valhall. 
städa undan (vbm)	Ibland får jag förstås gäster, men då brukar jag försöka städa undan lite grand ... 
ställa (verb)	Den ställer de flesta bilister upp på både i teorin och praktiken. 
ställa in (vbm)	Det står ju faktiskt här på skylten: Ställ in disken i diskmaskinen. 
ställa sig (vbm)	Ställ dig vid det där skåpet så ska jag ta några bilder .... Sätt dig nu här vid fönstret. 
falsk (adjective)	Till exempel är många av viruslarmen, när det gäller datorer och mobiltelefoner, falska. 
lingon (noun)	Helena: Men varför finns det inga lingon? 
lingonsylt (noun)	Ursäkta, har ni lingonsylt? 
ställa upp (vbm)	Annars måste vi bo i skolan som de andra eller kanske hos släktingar, om de ställer upp. 
ställe (noun)	I stället vill jag tala om mina egna erfarenheter: hur man klarar sig på andra språk än sitt eget. 
linje (noun)	Vilken linje ska man följa? 
stämma (verb)	Kom jag ut ur en butik tomhänt var det någonting som inte stämde. 
linjereparatör (noun)	Det kan vara yrken som flygplatsbrandman, linjereparatör eller räddningsman. 
stämning (noun)	Det är mycket folk, bra musik och hög stämning. 
lite grann (pnm)	Ja, lite grann, men det är inte så farligt. 
liter (noun)	Mor: Fyra liter kanske. 
litteraturvetenskap (noun)	Hon studerar litteraturvetenskap på universitetet. 
fantasi (noun)	Nu kan man inte ta muttrar med skruvmejsel, men faderns fantasi var i rörelse och han lät lura sig. 
stånd (noun)	Bland karuseller, berg- och-dalbanor, stånd med pilkastning, lotterier och varmkorv sitter en spågumma i ett tält. 
far (noun)	Vid bordet rådde dödstystnad bland barnen och fadern talade mycket lite. 
livscoach (noun)	Annika Sundberg är kurator och livscoach i tidningen NÄRA DIG. 
stödja (verb)	Pengar till studierna och sitt uppehälle fick han av rika personer som ville stödja den begåvade unge mannen. 
farfarsfar (noun)	För precis hundra år sedan då bodde min farfarsfar och min farfarsmor i Hallstavik. 
farfarsmor (noun)	För precis hundra år sedan då bodde min farfarsfar och min farfarsmor i Hallstavik. 
farlig (adjective)	Han är inte farlig 
livsmedelsavdelning (noun)	Dessutom finns det ofta en stor livsmedelsavdelning. 
stövel (noun)	Gå till skomakaren och hämta mina svarta stövlar. 
substantiv (noun)	Tänk på vilken form substantivet måste ha! 
livsverk (noun)	Hans livsverk är ett stort möbelvaruhus, IKEA. 
sucka (verb)	Ja, mamma suckar han. 
ljud (noun)	Inte ett ljud hörs utom en ugglas hoande i fjärran. 
fast (conjunction)	Fast det är nog mamma och pappa som investerat. 
fast (adjective)	Jag har inget fast jobb än, så jag har inte så mycket pengar. 
ljuga (verb)	Jag ljuger ganska mycket! 
summa (noun)	Kanske kommer du att vinna en summa pengar. 
fastighet (noun)	I fastigheten finns Tvättstuga, Torkrum, Cykelförråd och Förråd. 
ljus (noun)	stiger med tända ljus: 
ljusblå (adjective)	Hennes blus är också vit, men västen är blå med ljusblåa blommor. 
fattig (adjective)	Alfred föddes 1833 i ett fattigt hem i Stockholm. 
supportavdelning (noun)	Hej, jag heter Leif Gustavsson och ringer från supportavdelningen. 
sur (adjective)	Berit är lite sur. 
sura (verb)	När vi är borta länge, sitter han och surar och är alldeles tyst. 
favoritblomma (noun)	Fråga: Vilken är din favoritblomma? 
favoritcitat (noun)	Fråga: Vad är ditt favoritcitat? 
favoritdjur (noun)	Fråga: Vilket är ditt favoritdjur? 
favoritfärg (noun)	Fråga: Vilken är din favoritfärg? 
surströmming (noun)	Serverar kräftor och surströmming i augusti. 
favoritförfattare (noun)	Fråga: Vem är din favoritförfattare? 
lokal (noun)	Han vill renovera lokalen och med Jonas Åberg. 
sushi (noun)	Hon hade mycket att göra på jobbet sedan, så hon köpte sushi som hon åt på kontoret. 
favoritmusiker (noun)	Fråga: Vem är din favoritmusiker? 
favoritnamn (noun)	Fråga: Vilket är ditt favoritnamn? 
favoritord (noun)	Fråga: Vilket är ditt favoritord? 
svag (adjective)	Vädret är soligt med svag vind, cirka 10 minusgrader och en meter snö. 
svamp (noun)	Far: Jodå, men jag har plockat en massa svamp också. 
feber (noun)	DAVID: Har du feber? 
feberfri (adjective)	Nu måste du gå hem och vila tills du är feberfri. 
febertermometer (noun)	Han hittar sin/febertermometer i badrumsskåpet och ' tar tempen *. 
svar (noun)	Svaret på den första frågan är nej medan den andra får ett klart ja. 
lott (noun)	Hon tänker pröva lyckan och köpa en lott i Chokladlotteriet. 
februari (noun)	Mellan 1 november och 28 februari hissar man flaggan klockan nio och halar den senast klockan tre. 
lotteri (noun)	Bland karuseller, berg- och-dalbanor, stånd med pilkastning, lotterier och varmkorv sitter en spågumma i ett tält. 
lotto (noun)	Därför spelar han på lotto och tips. 
lov (noun)	Sedan fick vi lov att backa i fem kilometer, tills vi kom till en verkstad. 
lova (verb)	och tyst lovar man att sluta röka eller att börja banta eller någonting annat. 
svart (adjective)	Skorna är också svarta, och runt knäna har han röda tofsar. 
svartsjuk (adjective)	Han blev svartsjuk, och de började gräla. 
lucia (noun)	Vid lucia börjar många känna sig stressade, för det är mycket som ska ordnas till julafton den 24 december. 
lucialinne (noun)	Flickorna tar på sig lucialinnen och sätter glitter i håret. 
femtio (numeral)	Konsum ligger femtio meter från ICA och det tar bara ett par minuter att gå dit. 
luciasång (noun)	Luciasångens melodi är tagen från en italiensk visa. 
luciatåg (noun)	Vaktmästaren släcker ljuset och efter några minuter kommer luciatåget. 
luft (noun)	Luften blir till is i näsan, när man andas. 
lugn (adjective)	Och det är ett mycket lugnt område. 
lugn (noun)	Jag övar mycket hemma, och då behöver jag lugn och ro. 
svensklärare (noun)	Jag fick En svensklärares dagbok i julklapp och den sträckläste jag. 
lugna ner sig (vbm)	De fnittrar nervöst i hissen, men väl uppe lugnar de ner sig. 
lugna sig (vbm)	De fnittrar nervöst i hissen, men väl uppe lugnar de ner sig. 
lukt (noun)	Solen skiner, det blåser och de känner lukten av hav. 
lukta (verb)	Linda: Ja, nu känner jag att det är någonting som luktar gott. 
festmat (noun)	Lax är festmat för många svenskar. 
lump (noun)	Ville jag överhuvudtaget göra lumpen? 
fet (adjective)	Fet mat gillar jag inte. 
lunga (noun)	Jag vill lyssna på lungorna också. 
svin (noun)	De har djur istället, t.ex. kor, svin, får, höns och kycklingar. 
lur (noun)	För en halvtimme sedan ringde Linda och ropade i luren: 
figur (noun)	Är hon en figur i en bok? 
svägerska (noun)	Drottning Silvia har alltså fyra svägerskor, men varken svärfar eller svärmor. 
fika (noun)	En fika eller en öl? 
fika (verb)	fikade några gånger före jul, och då såg det helt annorlunda ut. 
lussekatt (noun)	I köket står några trötta ungdomar och brygger kaffe och värmer upp lussekatter i ugnen. 
sväng (noun)	Dessförinnan hade maken bara gjort små svängar runt kvarteren. 
fikapaus (noun)	På Karolinska Institutet i Stockholm hör man nästan bara engelska på fikapauserna. 
svära (verb)	Hon måste vara snäll och hänsynsfull och hon får inte svära. 
lutfisk (noun)	och lutfisk från julbordet den 24 december. 
fil (noun)	Det tar minst tre år och för att få en fil. 
svärfar (noun)	Drottning Silvia har alltså fyra svägerskor, men varken svärfar eller svärmor. 
lycka (noun)	din lycka är min 
svärmor (noun)	Drottning Silvia har alltså fyra svägerskor, men varken svärfar eller svärmor. 
lycklig (adjective)	Jag är både lycklig och stolt! 
lysa (verb)	), men på vintern är det mörkt och kallt, fast snön lyser upp landskapet. 
filt (noun)	Det är mysigt i filten. 
sydlig (adjective)	Av dem bor nästan 90 % i de sydligare delarna av landet. 
filé (noun)	Det brukar räcka att dela varje filé på mitten. 
finansiera (verb)	De flesta finansierar sina studier med studielån, pengar som staten lånar ut. 
sydspets (noun)	Stockholm ligger på samma breddgrad som Grönlands sydspets och Alaska och Sibirien. 
finger (noun)	Sätter den på fingret? 
lägenhetsvisning (noun)	Rolf och Annika är på väg till en lägenhetsvisning. 
symbol (noun)	Därför kunde man se symbolen på vissa skrivmaskiner. 
lägga (verb)	I Indien lägger man tonvikt på första stavelsen i event. 
lägga av (vbm)	EMIL: Lägg av nu! 
syn (noun)	En riktigare syn, säger Jan Garnert, det är ju trots allt människor som pratar i telefoner. 
lägga in (vbm)	Sillen äter vi ofta inlagd i ättika (svensk vinäger), salt och socker. 
fiol (noun)	Fiol och nyckelharpa ... 
fira (verb)	Hur ska du fira din födelsedag, då? 
firma (noun)	Ellen arbetar på posten och Jonas är målare och har egen firma. 
lägga upp (vbm)	Jag satt i en soffa och lade upp fötterna i knät på honom. 
fiskdisk (noun)	Expediten: Ja, jag kan hämta från fiskdisken. 
fisklasagne (noun)	Servitören: Varsågoda, en stekt lax med pommes frites och dillsås, en biff med romsås och ris och en fisklasagne. 
läkemedelsföretag (noun)	De flyttade till Sverige när Fatoush fick ett toppjobb på ett läkemedelsföretag i Göteborg. 
lämna (verb)	Men många italienare hävdar att kungen stal den och vill att Frankrike ska lämna tillbaka den till Italien. 
lämna in (vbm)	Han har inte diskat kastrullerna och han har glömt att lämna in tipset. 
fjäll (noun)	röda stugor, djupa skogar, blåa sjöar, höga fjäll ... 
lämna tillbaka (vbm)	Efter några dagar lämnade Eva tillbaka ringen. 
lämna åter (vbm)	och aldrig jag lämnar det åter. 
syssla (verb)	Jag promenerar eller sysslar med mina frimärken. 
sysslolös (adjective)	Under tiden var inte mor sysslolös. 
fjällstation (noun)	Efter en dag på Kebnebuse fjällstation gick vi till Nikkaluokta och liftade till Kiruna. 
län (noun)	I Stockholms län är 26 procent av alla 20-27-åringar mambo. 
länge sedan (abm)	Birgitta: Ett par gånger, men det var rätt länge sedan nu. 
fjät (noun)	Natten går tunga fjät, 
sädesslag (noun)	Rågen är ett sädesslag som kan växa i kallt klimat. 
flagga (noun)	Mellan 1 mars och 31 oktober hissar man flaggan klockan åtta och halar den vid solens nedgång. 
längesen (adverb)	Men den tiden var för längesen förbi. 
längs (preposition)	När vädret tillåter har vi promenader längs ån. 
säker (adjective)	Nej, det är inte alls säkert. 
säkerhetsbälte (noun)	Spänn fast säkerhetsbältet, är du snäll! 
läpp (noun)	Nobelpriset och Sverige är på allas läppar! 
lära (verb)	Men plötsligt började hon tala om att också hon ville lära sig grekiska. 
lära om (vbm)	Du glömmer 80 % av det du lärt dig inom 24 timmar om du inte repeterar. 
lära sig (vbm)	Men plötsligt började hon tala om att också hon ville lära sig grekiska. 
sällskap (noun)	Man tackar för maten, man tackar för sällskapet, man tackar för lånet, man tackar för uppmärksamheten. 
sända (verb)	Teve sänder både från prisceremonin och festen efteråt, och i många länder följer man evenemanget med stort intresse. 
lärobok (noun)	Just nu sitter du (eller ligger eller står) och läser en text i din lärobok. 
sänglampa (noun)	De har också en soffa, ett bord, fyra stolar och två sängar, två garderober, två sänglampor och en taklampa. 
flinga (noun)	På morgonen äter familjen fil och flingor och Erik dricker en och en halv kopp kaffe med en sockerbit. 
läsa in (vbm)	Det finns många böcker som är inlästa på band. 
flitig (adjective)	Hon är duktig, men inte särskilt flitig. 
särbo (noun)	Sedan kan man bo ensam eller vara sambo, särbo, iblandbo eller mambo. 
säsong (noun)	I dag har hotellet ca 15 000 gästnätter per säsong. 
flod (noun)	Laxen är en stor fisk som lever både i floder och hav. 
fluga (noun)	Hon var så snäll att hon aldrig skulle kunna göra en fluga förnär. 
läsning (noun)	Han åt en smörgås till mellanmål, och sedan gjorde han läxorna läsning, skrivning eller en psalmvers. 
flyga (verb)	då ärat ditt namn flög över jorden. 
sätta fingret (vbm)	Sätter den på fingret? 
sätta in (vbm)	Sätt in nya ord i ett sammanhang. 
lätt (adjective)	Det är lätt att uttrycka sig fel. 
sätta på (vbm)	Daniel stiger upp, sätter på * 
sätta på sig (vbm)	Unga och gamla studenter sätter på sig vita studentmössor, barn kastar smällare och ibland har man fyrverkeri. 
sätta ut (vbm)	Värnar om samhällets utsatta grupper. 
flygplan (noun)	Ann sitter i flygplanet och bläddrar i några vackra broschyrer om Sverige, svensk kultur 
flygplats (noun)	På flygplatsen står landshövdingen och tar emot dem. 
lättmetall (noun)	Det kostar bara 800 kronor, det är av lättmetall och mycket stabilt. 
flygplatsbrandman (noun)	Det kan vara yrken som flygplatsbrandman, linjereparatör eller räddningsman. 
så där ja (inm)	* Så där ja *. 
så klart (abm)	Anna: På engelska, så klart! 
flygvapen (noun)	Värnplikten gör man inom det militära försvaret, inom armén, marinen eller flygvapnet. 
flykting (noun)	Det undrade Ahmed och hans bror Muhammed som kom till Sverige som flyktingar. 
läxa (noun)	Ibland vill hon inte städa eller göra läxorna. 
