prinsessa	(-n, -or, -orna)	princess	Sidan 72	[sound:google-527c1da4-08339ee6-7d35c50b-f2f1fc60-ec9e18e9.mp3]	Kaptiel_7 Rivstart_A1_A2
perfekt	(-a)	perfect	Sidan 73	[sound:google-f5541076-0d8898f9-f00b28b5-d46c2003-deb94e14.mp3]	Kaptiel_7 Rivstart_A1_A2
ställa	(ställer, ställde, ställt)	ihop put together	Sidan 73	[sound:google-85df7523-634f7463-8c2bf6bd-eac07661-4c6b88e8.mp3]	Kaptiel_7 Rivstart_A1_A2
dubbelsäng	(-en, -ar, -arna)	double bed	Sidan 73	[sound:google-df674793-2edd355c-b18290a6-1c72706b-2f8766c0.mp3]	Kaptiel_7 Rivstart_A1_A2
Det låter bra.		That sounds good.	Sidan 73	[sound:google-e47c00cb-7e372ab3-124a8c79-f9f82a0c-e0b0a853.mp3]	Kaptiel_7 Rivstart_A1_A2
total	(-t, -a)	total	Sidan 73	[sound:google-890d6c2d-bba76340-7c7af690-a5fc55fa-e6d4dd50.mp3]	Kaptiel_7 Rivstart_A1_A2
kvalitet	(-en, -er, -erna)	quality	Sidan 73	[sound:google-08169222-8fcb6b6e-625e36b0-f61d9427-502f71d1.mp3]	Kaptiel_7 Rivstart_A1_A2
garanti	(-n, -er, -erna)	guarantee	Sidan 73	[sound:google-8898ea70-695da3ab-a55d4ba4-3db41c0e-b37fdb3e.mp3]	Kaptiel_7 Rivstart_A1_A2
just nu		right now	Sidan 73	[sound:google-15227ebe-bc14967c-f2b8a3ee-898a10ef-f3a92db8.mp3]	Kaptiel_7 Rivstart_A1_A2
erbjudande	(-t, -n, -na)	offer	Sidan 73	[sound:google-441ed96a-1b9a9a25-80fe7ccd-809bec45-527cba8b.mp3]	Kaptiel_7 Rivstart_A1_A2
specialerbjudande		special offer	Sidan 73	[sound:google-a5870093-d2a45ebd-026aa04a-111cf5e5-83b1674e.mp3]	Kaptiel_7 Rivstart_A1_A2
egyptisk	(-t, -a)	Egyptian	Sidan 73	[sound:google-ab119638-1753d7f6-c7a60d8d-9ad106b0-5d05fb8f.mp3]	Kaptiel_7 Rivstart_A1_A2
bomull	(-en)	cotton	Sidan 73	[sound:google-0741fbb6-7e3eb1ad-e5921030-b1bdf73b-ce7fb59f.mp3]	Kaptiel_7 Rivstart_A1_A2
duntäcke	(-t, -n, -na)	down duvet	Sidan 73	[sound:google-890944dc-5a0e3e1e-08ba316c-10c66184-925f7569.mp3]	Kaptiel_7 Rivstart_A1_A2
extra kostnad		extra cost	Sidan 73	[sound:google-ddbe56cb-b022f30d-c7841b81-aaa87243-aed671af.mp3]	Kaptiel_7 Rivstart_A1_A2
sänglampa	(-n, -or, -orna)	bedside lamp	Sidan 73	[sound:google-4c8e0c00-95e23d92-feee59fa-d5a98d10-6a9e10e6.mp3]	Kaptiel_7 Rivstart_A1_A2
halva priset		half price	Sidan 73	[sound:google-a9de6bff-bdba75e9-8238c823-5df51673-4aad631f.mp3]	Kaptiel_7 Rivstart_A1_A2
tusental	(-s)	thousands	Sidan 73	[sound:google-b41576ca-f91e04d9-7f0149b4-5ae15357-060ae418.mp3]	Kaptiel_7 Rivstart_A1_A2
hundratal	(-s)	hundreds	Sidan 73	[sound:google-213fda4e-0742b663-73fdef9d-69b1ac34-4e3f6a48.mp3]	Kaptiel_7 Rivstart_A1_A2
plural		plural	Sidan 73	[sound:google-15108d44-5779900f-37499807-6d9adcc6-57f2de30.mp3]	Kaptiel_7 Rivstart_A1_A2
placera	(-r, -de, -t)	place	Sidan 74	[sound:google-79ebd69c-2cd014e8-6db329fb-dcef0105-d7f435c7.mp3]	Kaptiel_7 Rivstart_A1_A2
öppet köp		refund policy	Sidan 74	[sound:google-618ab63d-04c62e71-0445ce9a-d598b423-3b39746a.mp3]	Kaptiel_7 Rivstart_A1_A2
Hur mycket får de kosta?		How much can they cost?	Sidan 74	[sound:google-52989928-a34a0b6a-d6b75207-035d0e48-6f674f8d.mp3]	Kaptiel_7 Rivstart_A1_A2
Passar de bra?		Do they fit well?	Sidan 74	[sound:google-d1172119-74c41a6c-9597f8a9-f8aba457-d096e4d3.mp3]	Kaptiel_7 Rivstart_A1_A2
Hur mycket kostar den?		How much does it cost?	Sidan 74	[sound:google-0575a4de-e4c94240-33b03bcc-3f11ca1d-f74a4280.mp3]	Kaptiel_7 Rivstart_A1_A2
en storlek mindre		one size smaller	Sidan 74	[sound:google-c25e773f-b6c8cec4-aade6bf8-79bef7d8-7aabb2c1.mp3]	Kaptiel_7 Rivstart_A1_A2
en storlek större		one size larger	Sidan 74	[sound:google-8e4855df-2c6b098b-2cb66ef4-8d3b599d-a826a521.mp3]	Kaptiel_7 Rivstart_A1_A2
Vilken storlek har du?		What size are you?	Sidan 74	[sound:google-b15061b3-100228fd-040c109a-211d5dde-df62f499.mp3]	Kaptiel_7 Rivstart_A1_A2
Vill du ha hjälp?		Would you like some help?	Sidan 74	[sound:google-9dbdbb91-2d70618b-6973fcaf-14cad336-4a95c7a3.mp3]	Kaptiel_7 Rivstart_A1_A2
Kan jag hjälpa till?		Can I help you?	Sidan 74	[sound:google-2edf1efe-b72fa568-72a9e723-4f9a47d8-1ef6aff5.mp3]	Kaptiel_7 Rivstart_A1_A2
ett ögonblick		one moment	Sidan 74	[sound:google-734ba817-7516d333-db6dcfc0-9d31298b-7c04dd10.mp3]	Kaptiel_7 Rivstart_A1_A2
för stora		too large	Sidan 74	[sound:google-651d70b2-f8849777-d0376480-3084ccd3-0a096192.mp3]	Kaptiel_7 Rivstart_A1_A2
för små		too small	Sidan 74	[sound:google-6867cbcf-398f4cc9-21f0260c-421e34d0-f21e880e.mp3]	Kaptiel_7 Rivstart_A1_A2
färg	(-en, -er, -erna)	color	Sidan 74	[sound:google-61438a18-f1007bf7-1c5c473e-fe73ef69-f18c6de3.mp3]	Kaptiel_7 Rivstart_A1_A2
bytesrätt	(-en, -er, -erna)	right to exchange	Sidan 74	[sound:google-d764afd6-8e859092-e8251744-874418a6-49dff55f.mp3]	Kaptiel_7 Rivstart_A1_A2
fundera	(-r, -de, -t)	think	Sidan 74	[sound:google-0dfc953d-bd8d9341-8e31f08f-ae74bcb2-eb3a5916.mp3]	Kaptiel_7 Rivstart_A1_A2
ögonskugga	(-n, -or, -orna)	eye shadow	Sidan 74	[sound:google-0605ad22-097408f2-2c88aaba-0e5d0eb4-01386d11.mp3]	Kaptiel_7 Rivstart_A1_A2
då ska vi se		"let's see"	Sidan 74	[sound:google-99979ac2-76123dee-b62a8d95-cdc2d7aa-dba126fc.mp3]	Kaptiel_7 Rivstart_A1_A2
Jag tittar bara.		I’m just looking.	Sidan 74	[sound:google-e650c435-c20f7236-cc9403f3-c4fbbc3b-3752c2bc.mp3]	Kaptiel_7 Rivstart_A1_A2
Säg till om du behöver hjälp.		Let me know if you need help.	Sidan 74	[sound:google-158131d4-ea5ec175-cab2c33b-9761ebd1-f5f5d7d6.mp3]	Kaptiel_7 Rivstart_A1_A2
löparsko	( -n-, -r, -rna)	running shoe	Sidan 75	[sound:google-4238012e-a36d42b0-6c86ca00-1d8370b0-4dea9eac.mp3]	Kaptiel_7 Rivstart_A1_A2
Kan du hjälpa mig?		Can you help me	Sidan 75	[sound:google-e4b28fb7-ada0e955-03f72f83-2210a2b4-98ee7585.mp3]	Kaptiel_7 Rivstart_A1_A2
spela roll		matter	Sidan 75	[sound:google-aad65f59-d3031a92-19164740-c504bf12-512b9c3f.mp3]	Kaptiel_7 Rivstart_A1_A2
springa	(-er, sprang, sprungit)	run	Sidan 75	[sound:google-18fb5c46-ea2b6c0c-65184fe7-7ee86b21-2255b0dd.mp3]	Kaptiel_7 Rivstart_A1_A2
skog	(-en, -ar, -arna)	forest	Sidan 75	[sound:google-8f4db14c-f759d0ef-4db2c1c3-282d47c7-0024b3b9.mp3]	Kaptiel_7 Rivstart_A1_A2
väg	(-en , -ar, -arna)	road	Sidan 75	[sound:google-8431e92d-dbaaf6b6-f0c083c8-67dbdccf-7c410420.mp3]	Kaptiel_7 Rivstart_A1_A2
löpband	(-et, −, -en)	treadmill	Sidan 75	[sound:google-655ca242-c95f58fd-bcdcbf82-327571da-e309f0af.mp3]	Kaptiel_7 Rivstart_A1_A2
Sitter de bra?		Do they fit well?	Sidan 75	[sound:google-7223bc74-8b0e669d-f753d8d5-4332f50f-45ff3675.mp3]	Kaptiel_7 Rivstart_A1_A2
lämna	(-r, -ade, -t)	tillbaka return	Sidan 75	[sound:google-99f7279a-0ede8866-237bdbdb-ed28e756-9316482e.mp3]	Kaptiel_7 Rivstart_A1_A2
komparation		comparison	Sidan 75	[sound:google-b5db5e32-58860607-6ed1fca5-27118ca3-e680de74.mp3]	Kaptiel_7 Rivstart_A1_A2
kål	(-en)	cabbage	Sidan 75	[sound:google-21d5d59a-1b7347db-6716e661-bd01c974-7e707dd4.mp3]	Kaptiel_7 Rivstart_A1_A2
kär	(-t, -a)	in love	Sidan 75	[sound:google-1731877e-00a4691b-4bc224a0-89dbfc15-b5da2680.mp3]	Kaptiel_7 Rivstart_A1_A2
skål	(-en, -ar, -arna)	bowl	Sidan 75	[sound:google-8a1376c0-156285e2-23dc4cc9-df5bfe55-5d745bc3.mp3]	Kaptiel_7 Rivstart_A1_A2
skina	(-er, sken, skinit)	shine	Sidan 75	[sound:google-9e9e90f6-a5ad8fd4-a3961cd3-bc07ad43-d683db15.mp3]	Kaptiel_7 Rivstart_A1_A2
skylt	(-en, -ar, -arna)	sign	Sidan 75	[sound:google-b2ffbd04-01f4f272-2f528671-1fa7ada1-db897d2c.mp3]	Kaptiel_7 Rivstart_A1_A2
skär	(-t, -a)	pink	Sidan 75	[sound:google-c8c681bb-8f3bc751-7b83892d-7007a3c5-3f0ff13e.mp3]	Kaptiel_7 Rivstart_A1_A2
skön	(-t, -a)	pleasant	Sidan 75	[sound:google-7ed26577-45a571ea-2efa4a73-d98ab125-e9801f26.mp3]	Kaptiel_7 Rivstart_A1_A2
sport		sport	Sidan 76	[sound:google-d6415168-9403f026-44bcaa6f-1d0a4230-8dc7e9a4.mp3]	Kaptiel_7 Rivstart_A1_A2
vildmark	(-en, −, -erna)	wilderness	Sidan 76	[sound:google-46d2f9a9-e572a662-3cce23d8-1079d6d5-eaf15bc8.mp3]	Kaptiel_7 Rivstart_A1_A2
festival	(-en, -er, -erna)	festival	Sidan 76	[sound:google-ddab18eb-78e4abc6-19fb12a3-6b711513-4b322f47.mp3]	Kaptiel_7 Rivstart_A1_A2
fleece-tröja	(-n, -or, -orna)	fleece sweater	Sidan 76	[sound:google-eabb6709-b2c8e711-df623995-0440dcbd-4e3a8d88.mp3]	Kaptiel_7 Rivstart_A1_A2
sportstrumpa	(-n, -or, -orna)	sports socks	Sidan 76	[sound:google-5199b859-323746a1-8f3f05f6-9d5ee529-d36e2b70.mp3]	Kaptiel_7 Rivstart_A1_A2
tält	(-et, −, -en)	tent	Sidan 76	[sound:google-cae16e2c-9c594e3a-b7359325-64aab27b-bc903c97.mp3]	Kaptiel_7 Rivstart_A1_A2
Hur kan jag hjälpa dig?		How can I help you?	Sidan 77	[sound:google-5a2c21e3-496d41b9-98cb3bcd-520afd5d-6059131c.mp3]	Kaptiel_7 Rivstart_A1_A2
köpare	(-n, −, -na)	buyer, customer	Sidan 77	[sound:google-96483ad3-98e083eb-7eddf396-fab9fd70-25572197.mp3]	Kaptiel_7 Rivstart_A1_A2
Ursäkta/ Förlåt, har du tid?		"Excuse me/I'm sorry, do you have a moment?"	Sidan 77	[sound:google-a6289141-4665f9e9-1b0004de-562e9f1d-8ab70bfe.mp3]	Kaptiel_7 Rivstart_A1_A2
Jag tänkte köpa…		I’d like to buy…	Sidan 77	[sound:google-0ad49e4e-cd8e7584-9a34d15b-cb34062b-9ceb2371.mp3]	Kaptiel_7 Rivstart_A1_A2
Har ni …?		Do you have…?	Sidan 77	[sound:google-170d1b54-eed41008-9a4af99c-1f4751c2-640a9114.mp3]	Kaptiel_7 Rivstart_A1_A2
rekommendera	(-r, -de, -t)	recommend	Sidan 77	[sound:google-3565b913-d75ce2e0-2ea92dc8-b3aad1ff-dcbe35f4.mp3]	Kaptiel_7 Rivstart_A1_A2
Vill du prova?		Would you like to try it on?	Sidan 77	[sound:google-da838086-d932ef19-8a9db43f-a1e48cce-ec32ee70.mp3]	Kaptiel_7 Rivstart_A1_A2
Hur var den/det/de?		How was it/were they?	Sidan 77	[sound:google-e6dea25e-e399d0b8-faa382de-6e97f151-ce649ff3.mp3]	Kaptiel_7 Rivstart_A1_A2
Har ni några större/mindre?		Do you have any in a larger/smaller size?	Sidan 77	[sound:google-5bb70732-d3b50b4b-d72ac4b6-8c5efa0b-d14a660d.mp3]	Kaptiel_7 Rivstart_A1_A2
Tack för hjälpen.		Thanks for your help.	Sidan 77	[sound:google-c818a644-1b7225bc-497d1f65-deb06d34-afe996d9.mp3]	Kaptiel_7 Rivstart_A1_A2
prata engelska		speak English	Sidan 78	[sound:google-a582d0a3-5710ccb4-7db71fa7-b3642332-7e794208.mp3]	Kaptiel_7 Rivstart_A1_A2
Jag läser svenska.		I study Swedish.	Sidan 78	[sound:google-1c3d73b7-853e5bcb-ef36da0c-218e458f-2714a758.mp3]	Kaptiel_7 Rivstart_A1_A2
Jag lär mig svenska.		I am learning Swedish	Sidan 78	[sound:google-be25c34d-989fedd2-81f6718f-9ffaabd5-bdd4ed2d.mp3]	Kaptiel_7 Rivstart_A1_A2
kund	(-en, -er, -erna)	customer	Sidan 78	[sound:google-dcef18ed-d6c2d115-3529ee18-1d43d03d-8b184922.mp3]	Kaptiel_7 Rivstart_A1_A2
Har du tid?		Do you have a moment?	Sidan 78	[sound:google-8cba9376-6d143b9a-cef05bee-914d314e-5c3da6c4.mp3]	Kaptiel_7 Rivstart_A1_A2
försäljare	(-n, −, -na)	salesperson	Sidan 78	[sound:google-bafcc69a-55e95af2-f2aa73eb-ccb8a886-79b8d409.mp3]	Kaptiel_7 Rivstart_A1_A2
block	(-et, −, -en)	notebook	Sidan 78	[sound:google-9f55e6d9-de546448-b446afa5-79ff7f9b-e07315e6.mp3]	Kaptiel_7 Rivstart_A1_A2
Hur gick det?		How did it go?	Sidan 78	[sound:google-e101792f-6d22889d-504c8f63-cdd78c19-2906949b.mp3]	Kaptiel_7 Rivstart_A1_A2
rekonstruera	(-r, -de, -t)	reconstruct	Sidan 78	[sound:google-a0e80cff-c14d8834-3f672b1f-cd1d512e-3f4f28aa.mp3]	Kaptiel_7 Rivstart_A1_A2
ett par gånger		a few times	Sidan 78	[sound:google-53a8fe0c-6217963c-40cce244-2283a9b3-2e2d5ea0.mp3]	Kaptiel_7 Rivstart_A1_A2
lucka	(-n, -or, -orna)	gap	Sidan 78	[sound:google-157b7214-2fad986d-f957a4b8-97d41853-e484ee48.mp3]	Kaptiel_7 Rivstart_A1_A2
prislapp	(-en, -ar, -arna)	price tag	Sidan 78	[sound:google-246b0e6b-63d7302e-4b371300-660e8464-e32170cd.mp3]	Kaptiel_7 Rivstart_A1_A2
Jag ska kolla.		I will check.	Sidan 78	[sound:google-b2b5114b-0d4a99ad-7b5f6ba2-469f1742-2079d332.mp3]	Kaptiel_7 Rivstart_A1_A2
Tack, då vet jag.		Thank you, then I know.	Sidan 78	[sound:google-00883f2a-cd6a92c6-dfd62dda-7caf6d5b-8f95d31a.mp3]	Kaptiel_7 Rivstart_A1_A2
utrop	(-et, −, -en)	exclamation	Sidan 78	[sound:google-6ff9bf5d-7b00734b-4dfa53bb-65e69786-349c2e05.mp3]	Kaptiel_7 Rivstart_A1_A2
specialpris	(-et, -er, -erna)	special price	Sidan 78	[sound:google-5b96ab56-00036a4c-6894eba2-1bb3adc3-e2248d4e.mp3]	Kaptiel_7 Rivstart_A1_A2
resväska	(-n, -or, -orna)	suitcase	Sidan 79	[sound:google-f9935948-1ab961a9-c67eefa5-373d6a99-49db42c5.mp3]	Kaptiel_7 Rivstart_A1_A2
förra året		last year	Sidan 79	[sound:google-b950b432-ee82c1db-7f78e3e7-b0b6cef2-9ddb19eb.mp3]	Kaptiel_7 Rivstart_A1_A2
neongrön	(-t, -a)	neon green	Sidan 79	[sound:google-ae435764-4488eb34-3cd95a2e-c92845ac-525fbf4d.mp3]	Kaptiel_7 Rivstart_A1_A2
bagage	(-t, −, -en)	luggage	Sidan 79	[sound:google-d5bc51b1-6343080f-b90010c5-18e0b82c-6d64975c.mp3]	Kaptiel_7 Rivstart_A1_A2
bagageband	(-et, −, -en)	bagage carousel	Sidan 79	[sound:google-e3badf81-8781ea41-b6725832-c6804b10-bcde8101.mp3]	Kaptiel_7 Rivstart_A1_A2
siden	(-et)	silk	Sidan 79	[sound:google-f93bf4ce-9e0f69de-6be3fb1e-7faa0312-e7918ac5.mp3]	Kaptiel_7 Rivstart_A1_A2
klänning	(-en, -ar, -arna)	dress	Sidan 79	[sound:google-433b5a7a-445f0439-a2622e21-0e8b1694-21f67d9a.mp3]	Kaptiel_7 Rivstart_A1_A2
sidenklänning	(-en, -ar, -arna)	silk dress	Sidan 79	[sound:google-72f05905-dd129d31-5237874d-5bd6ea6c-7db4d70f.mp3]	Kaptiel_7 Rivstart_A1_A2
guld	(-et)	gold	Sidan 79	[sound:google-946baca5-12eaafac-b77a43c8-35f85b03-143f626d.mp3]	Kaptiel_7 Rivstart_A1_A2
Skansen		Skansen	Sidan 80	[sound:google-776309f4-ecb720e1-c2388bec-26cf33da-e99c4794.mp3]	Kapitel_8 Rivstart_A1_A2
friluftsmuseum	(-et, -er, -erna)	open air museum	Sidan 80	[sound:google-4158d73b-228eb1b3-b3ee8034-aabc3a70-b4292d83.mp3]	Kapitel_8 Rivstart_A1_A2
typisk	(-t, -a)	typical	Sidan 80	[sound:google-6a160b34-01c0c283-42790848-c8918363-d72ef5cb.mp3]	Kapitel_8 Rivstart_A1_A2
nordisk	(-t, -a)	Nordic	Sidan 80	[sound:google-08cd149b-176a5743-7fcf2f99-8c55cb15-4742d48c.mp3]	Kapitel_8 Rivstart_A1_A2
vilda djur		wild animals	Sidan 80	[sound:google-111275cd-78e719ff-387525aa-24545e20-2499c3bb.mp3]	Kapitel_8 Rivstart_A1_A2
björn	(-en, -ar, -arna)	bear	Sidan 80	[sound:google-75dcca86-b0e2924e-54c4d7f5-c523ff69-5bd0b16c.mp3]	Kapitel_8 Rivstart_A1_A2
säl	(-en, -ar, -arna)	seal	Sidan 80	[sound:google-e00a71d7-f517a5f3-ad3a037d-ebc9968e-b540b5f1.mp3]	Kapitel_8 Rivstart_A1_A2
lodjur	(-et, −, -en)	lynx	Sidan 80	[sound:google-8055357c-d0ff531e-5c9dafd2-9dd9b871-108c780d.mp3]	Kapitel_8 Rivstart_A1_A2
varg	(-en, -ar, -arna)	wolf	Sidan 80	[sound:google-70162039-f83807ec-1d348e72-92d90504-08aa262e.mp3]	Kapitel_8 Rivstart_A1_A2
skärgård	(-en, -ar, -arna)	archipelago	Sidan 80	[sound:google-8bd7c5f8-868e469e-20f952ed-daaa9e63-bbf763b6.mp3]	Kapitel_8 Rivstart_A1_A2
norr		north	Sidan 80	[sound:google-bfaa6fc4-bf5d7064-a8136205-757764eb-40c1622c.mp3]	Kapitel_8 Rivstart_A1_A2
öster		east	Sidan 80	[sound:google-608e15dc-60d20cfb-246612e5-df333b97-6ab7f3d2.mp3]	Kapitel_8 Rivstart_A1_A2
söder		south	Sidan 80	[sound:google-1aa817da-5a935d06-8360259b-c2d2867e-15c55c9c.mp3]	Kapitel_8 Rivstart_A1_A2
väster		west	Sidan 80	[sound:google-1e1d07f3-fdee2f37-095afb33-000a0b2f-dd1940ac.mp3]	Kapitel_8 Rivstart_A1_A2
ö	(-n, -ar, -arna)	island	Sidan 80	[sound:google-ed4cb3bf-4faf57d7-dca727aa-3bcdca0e-da3e627c.mp3]	Kapitel_8 Rivstart_A1_A2
båt	(-en, -ar, -arna)	boat	Sidan 80	[sound:google-e998bcd8-07599331-a2983d6e-d992ade0-64bf3429.mp3]	Kapitel_8 Rivstart_A1_A2
SOFO		South of Folkungagatan, an area of Södermalm in Stockholm	Sidan 80	[sound:google-537fbe74-f409b91e-d3723807-edbab012-148b3adf.mp3]	Kapitel_8 Rivstart_A1_A2
Drottningholm		location of Drottningholm Palace, residence of royal family	Sidan 80	[sound:google-c97b8992-905add65-1e7dbc7b-576f05d2-e20a9b66.mp3]	Kapitel_8 Rivstart_A1_A2
historia	(-en, -er, -erna)	history	Sidan 80	[sound:google-abf47d60-e9d296d1-dcdd0743-7d81910f-ef78dd21.mp3]	Kapitel_8 Rivstart_A1_A2
slott	(-et, −, -en)	palace	Sidan 80	[sound:google-cbf6f597-77c51e27-da9bb0fc-dc93ad25-cb9eb165.mp3]	Kapitel_8 Rivstart_A1_A2
turist	(-en, -er, -erna)	tourist	Sidan 80	[sound:google-9432bab8-50ef837a-bb4d48cb-22c0ab16-d8eefe99.mp3]	Kapitel_8 Rivstart_A1_A2
slottsteater	(-n, slottsteatrar, slottsteatrarna)	palace theater	Sidan 80	[sound:google-7af97957-58bb50b2-0bcbc1c3-18898a92-94c4ea91.mp3]	Kapitel_8 Rivstart_A1_A2
första gången		first time	Sidan 80	[sound:google-b9317d90-5a526648-f4a85e8a-e0cbf50d-8407c1e6.mp3]	Kapitel_8 Rivstart_A1_A2
Kanada		Canada	Sidan 80	[sound:google-df21bbbb-1f4468da-763551e9-260fed23-058f6d47.mp3]	Kapitel_8 Rivstart_A1_A2
planera	(-r, -de, -t)	plan	Sidan 80	[sound:google-e70e3b6c-521673cc-c1b5163a-4f492e96-711d3507.mp3]	Kapitel_8 Rivstart_A1_A2
väder	(vädret, väder, vädren)	weather	Sidan 80	[sound:google-d91df2c4-0c2dd152-1bb83e1e-98c3072e-31b81759.mp3]	Kapitel_8 Rivstart_A1_A2
väderprognos	(-en, -er, -erna)	weather forecast	Sidan 80	[sound:google-1ec4f237-fe619513-d5c74a99-99afdbf0-da33816f.mp3]	Kapitel_8 Rivstart_A1_A2
packa	(-r, -de, -t)	pack	Sidan 80	[sound:google-fbf3fc08-812a49be-0cb3ccb5-df03f929-fc4ec30f.mp3]	Kapitel_8 Rivstart_A1_A2
regn	(-et, −, -en)	rain	Sidan 80	[sound:google-c7a9d1f6-8ac0a9ee-de06ad95-145703e4-1b01a88f.mp3]	Kapitel_8 Rivstart_A1_A2
regnkläder	(-na)	rainclothes	Sidan 80	[sound:google-a5080788-0636db1e-167f945e-2380fb61-197d0231.mp3]	Kapitel_8 Rivstart_A1_A2
solglasögon	(-en)	sunglasses	Sidan 80	[sound:google-c11b1fd8-3da06f2b-8d15ce3f-9dd08399-2674a4ca.mp3]	Kapitel_8 Rivstart_A1_A2
varm tröja		warm sweater	Sidan 80	[sound:google-986b7308-cf90eb9f-c1fc274a-2f24c71d-ed68f00f.mp3]	Kapitel_8 Rivstart_A1_A2
grej	(-en, -er, -erna)	thing	Sidan 80	[sound:google-b96a2c88-ae52a7a5-20697e19-ad809f84-345cd648.mp3]	Kapitel_8 Rivstart_A1_A2
myggmedel	(myggmedlet, −, myggmedlen)	moquito	Sidan 80	[sound:google-f4f061f0-3e94192c-f64828f1-25ac9ab6-e1759627.mp3]	Kapitel_8 Rivstart_A1_A2
repellent hemma hos		at the home of	Sidan 80	[sound:google-4efd5ff9-077f09d8-4bd768e9-92b8fa8c-7685d6dc.mp3]	Kapitel_8 Rivstart_A1_A2
forum	(-et, −, -en)	forum	Sidan 80	[sound:google-c6a1bf3a-e37e0718-e862de7f-4d4668d9-2de2fa45.mp3]	Kapitel_8 Rivstart_A1_A2
mitt i stan		in the middle of the city, downtown	Sidan 80	[sound:google-cf0a38b7-0a5d1d0e-9b1a3fa4-8dd0f632-9c50ba62.mp3]	Kapitel_8 Rivstart_A1_A2
att göra-lista		to-do list	Sidan 80	[sound:google-c4b37d1f-d43114d6-757b0d04-4e3d4dfb-b9a14304.mp3]	Kapitel_8 Rivstart_A1_A2
gå på museum		go to a museum	Sidan 80	[sound:google-c91b15c8-8725edfc-9160437f-e1bdd7db-7cc1f3ff.mp3]	Kapitel_8 Rivstart_A1_A2
promenera i …		take a walk in…	Sidan 80	[sound:google-f282c554-3b107de1-cdaad3c5-26414568-1c95e565.mp3]	Kapitel_8 Rivstart_A1_A2
designprylar		design stuff	Sidan 80	[sound:google-c400206f-f2217dc3-c1a9ef38-78d40b99-8d33d12e.mp3]	Kapitel_8 Rivstart_A1_A2
gå ut		go out (clubbing)	Sidan 80	[sound:google-2ff5d18f-0cd49a9b-039a77e9-e4acd83e-40e50d53.mp3]	Kapitel_8 Rivstart_A1_A2
Moderna museet		Museum of Modern Art	Sidan 80	[sound:google-be6c7fef-c0ba8aa7-d4984fb7-8644fb2e-64eb206a.mp3]	Kapitel_8 Rivstart_A1_A2
paddla	(-r, -de, -t)	kanot go canoeing	Sidan 80	[sound:google-bd5ae39c-75f76278-95416e78-8917a6c4-b5306e6e.mp3]	Kapitel_8 Rivstart_A1_A2
tänk dig att		imagine that	Sidan 81	[sound:google-f66f68a8-00509e77-02a974ec-4255621c-3e5c1e84.mp3]	Kapitel_8 Rivstart_A1_A2
borde		should	Sidan 81	[sound:google-3af12131-c1157a4e-bf5b89e4-57454291-07eaec06.mp3]	Kapitel_8 Rivstart_A1_A2
supinum		supine	Sidan 81	[sound:google-37fdfbb9-c9617dce-3488d796-ddeef2bb-f35c9b1a.mp3]	Kapitel_8 Rivstart_A1_A2
presens perfekt		present perfect	Sidan 81	[sound:google-a8b6a810-09a024de-1dee19a4-c50ce7a2-ff74d818.mp3]	Kapitel_8 Rivstart_A1_A2
prickruta	(-n)	dotted square	Sidan 82	[sound:google-8ec98250-c5ebc603-27aa9898-9c5aa8cd-459ff674.mp3]	Kapitel_8 Rivstart_A1_A2
ordningstal	(-et, −, -en)	ordinal numbers	Sidan 82	[sound:google-095f4443-df4102e6-4aba82f3-26dd13ad-9299a11f.mp3]	Kapitel_8 Rivstart_A1_A2
femte		fifth	Sidan 82	[sound:google-b3170f85-2be1ef92-8496226a-4f85f449-6cad2b88.mp3]	Kapitel_8 Rivstart_A1_A2
sjätte		sixth	Sidan 82	[sound:google-56c77d98-3a940a80-a067d1c3-bc95817b-73d5e11f.mp3]	Kapitel_8 Rivstart_A1_A2
sjunde		seventh	Sidan 82	[sound:google-cdc0e7ed-e92cf000-93209537-7000e912-22a8f676.mp3]	Kapitel_8 Rivstart_A1_A2
åttonde		eighth	Sidan 82	[sound:google-93d28af8-6a74a167-449ff7bf-a0adcf10-fe64c693.mp3]	Kapitel_8 Rivstart_A1_A2
nionde		ninth	Sidan 82	[sound:google-0465bc92-6b1e46db-3e82f279-e01ccb39-e44e6937.mp3]	Kapitel_8 Rivstart_A1_A2
tionde		tenth	Sidan 82	[sound:google-53e63fad-ba7d1db4-60f87774-8d93e6d8-cc12f3bf.mp3]	Kapitel_8 Rivstart_A1_A2
elfte		eleventh	Sidan 82	[sound:google-914ece4e-6f8ac656-91910550-947a5126-84d078d4.mp3]	Kapitel_8 Rivstart_A1_A2
tolfte		twelfth	Sidan 82	[sound:google-fbf02e0b-058021d2-b4246f85-2d893cdd-d93ad639.mp3]	Kapitel_8 Rivstart_A1_A2
trettonde		thirteenth	Sidan 82	[sound:google-d49122ab-a950b599-56c9e5f3-ff9848cf-5e7532c6.mp3]	Kapitel_8 Rivstart_A1_A2
fjortonde		fourteenth	Sidan 82	[sound:google-6a37bfc1-d546791f-ade83e99-86f6dbc4-a8c0999a.mp3]	Kapitel_8 Rivstart_A1_A2
nfemtonde		fifteenth	Sidan 82	[sound:google-e30e0fb4-937f59ad-31be59da-70a880f4-42b1e10b.mp3]	Kapitel_8 Rivstart_A1_A2
